direction,result,k1_range,k1_body_size,k1_open_close_pct,k2_high_ratio,k2_low_ratio,k2_body_high_ratio,k2_body_low_ratio,k2_body_center_ratio,breakthrough_strength,k2_body_size,k2_body_size_ratio,k2_upper_shadow_ratio,k2_lower_shadow_ratio,k1_high,k1_low,k2_high,k2_low,k2_body_high,k2_body_low
long,win,59.20999999999958,21.090000000000146,0.006481074586136261,0.8000337780780312,-0.9640263469008746,0.7689579462928571,0.32460732984293084,0.5467826380678901,0.9640263469008746,26.309999999999945,1.2475106685632888,0.0310758317851741,1.2886336767438054,3272.99,3213.78,3261.15,3156.7,3259.31,3233.0
long,loss,65.0,34.57999999999993,0.010609575003374914,0.7184615384615427,-0.3046153846153804,0.7092307692307678,0.08000000000000419,0.39461538461538603,0.3046153846153804,40.899999999999636,1.1827646038172273,0.009230769230774828,0.38461538461538464,3312.81,3247.81,3294.51,3228.01,3293.91,3253.01
long,loss,66.5,40.899999999999636,0.012416854133840827,0.5812030075187915,-0.8557894736842152,0.5810526315789455,0.37578947368420723,0.4784210526315729,0.8557894736842152,13.650000000000091,0.3337408312958487,0.00015037593984606814,1.2315789473684224,3294.51,3228.01,3266.66,3171.1,3266.65,3253.0
short,win,65.40999999999985,45.11000000000013,0.014216829498896983,1.2013453600366932,0.5164347959027644,0.8625592417061642,0.816847576823115,0.8397034092646362,0.2013453600366932,2.9900000000002365,0.06628242074928459,0.338786118330529,0.3004127809203506,3227.1,3161.69,3240.27,3195.47,3218.11,3215.12
long,win,37.94999999999982,27.179999999999836,0.00845888353941094,0.5386034255599393,-0.6893280632411182,0.30382081686428986,0.10197628458497784,0.20289855072463386,0.6893280632411182,7.6599999999998545,0.2818248712288411,0.23478260869564946,0.791304347826096,3220.0,3182.05,3202.49,3155.89,3193.58,3185.92
short,win,44.91000000000031,33.99000000000024,0.010719320321295854,1.0449788465820522,0.1975061233578331,0.861500779336446,0.6526386105544466,0.7570696949454514,0.04497884658205228,9.379999999999654,0.2759635186819532,0.1834780672456063,0.45513248719661353,3211.13,3166.22,3213.15,3175.09,3204.91,3195.53
short,loss,45.210000000000036,40.48000000000002,0.012541360464972185,1.1101526211015265,0.21875691218756613,0.9643884096438813,0.31585932315858734,0.6401238664012393,0.11015262110152653,29.320000000000164,0.7243083003952606,0.1457642114576452,0.09710241097102122,3269.82,3224.61,3274.8,3234.5,3268.21,3238.89
long,win,40.30000000000018,29.320000000000164,0.008971271735904413,0.6848635235731957,-0.019851116625314597,0.26228287841191356,0.10893300248138593,0.18560794044664974,0.019851116625314597,6.180000000000291,0.21077762619373316,0.4225806451612821,0.1287841191067005,3274.8,3234.5,3262.1,3233.7,3245.07,3238.89
short,loss,24.0,18.41000000000031,0.005649162751734582,1.8708333333333371,0.5304166666666674,0.9245833333333356,0.6512500000000045,0.7879166666666796,0.8708333333333371,6.559999999999945,0.35632808256381504,0.9462500000000015,0.12083333333333712,3279.1,3255.1,3300.0,3267.83,3277.29,3270.73
short,win,25.440000000000055,18.809999999999945,0.005560844089422851,1.1792452830188653,0.44575471698113683,0.840801886792446,0.730738993710696,0.7857704402515621,0.1792452830188654,2.799999999999727,0.14885699096224006,0.3384433962264194,0.2849842767295591,3405.44,3380.0,3410.0,3391.34,3401.39,3398.59
long,loss,35.95000000000027,20.200000000000273,0.005943781245310525,0.6756606397774626,-0.3938803894297565,0.32433936022253745,0.13463143254520468,0.22948539638386473,0.3938803894297565,6.820000000000164,0.33762376237624114,0.35132127955492515,0.5285118219749613,3402.61,3366.66,3390.95,3352.5,3378.32,3371.5
long,loss,21.549999999999727,19.240000000000236,0.005709842652880811,0.9911832946635705,-0.38793503480279506,0.8932714617169487,0.15730858468677103,0.5252900232018703,0.38793503480279506,15.860000000000127,0.8243243243243208,0.09791183294662177,0.5452436194895661,3391.16,3369.61,3390.97,3361.25,3388.86,3373.0
long,win,38.74000000000024,19.590000000000146,0.005807868936054191,0.530459473412495,-0.15513680949921854,0.3378936499741886,0.0663397005678923,0.20211667527103458,0.15513680949921854,10.519999999999982,0.5370086778968812,0.19256582343830642,0.22147651006711086,3379.07,3340.33,3360.88,3334.32,3353.42,3342.9
short,loss,25.289999999999964,15.210000000000036,0.004624773094219501,1.316725978647696,0.2637406089363417,0.9509687623566713,0.6136812969553185,0.7823250296559858,0.3167259786476959,8.5300000000002,0.5608152531229572,0.36575721629102464,0.34994068801897676,3313.79,3288.5,3321.8,3295.17,3312.55,3304.02
short,win,75.16000000000031,27.210000000000036,0.008156694874861743,1.040713145290047,0.3162586482171413,0.9482437466737645,0.41205428419372175,0.6801490154337432,0.040713145290047006,40.30000000000018,1.4810731348768882,0.09246939861628246,0.09579563597658047,3352.9,3277.74,3355.96,3301.51,3349.01,3308.71
long,win,30.480000000000018,14.989999999999782,0.004552107817235386,1.2552493438320274,-0.08136482939632601,0.8464566929133913,0.7040682414698171,0.7752624671916042,0.08136482939632601,4.3400000000001455,0.28952635090061435,0.40879265091863615,0.785433070866143,3316.98,3286.5,3324.76,3284.02,3312.3,3307.96
short,win,37.840000000000146,19.13000000000011,0.005751255926379146,1.2452431289640515,0.32346723044396763,0.7494714587737848,0.659090909090908,0.7042811839323464,0.2452431289640515,3.4200000000000728,0.17877679038160235,0.4957716701902667,0.33562367864694037,3354.84,3317.0,3364.12,3329.24,3345.36,3341.94
long,win,38.57999999999993,32.039999999999964,0.009659330720530589,0.3675479523068912,-0.6179367547952356,0.22058061171590926,0.1350440642820008,0.17781233799895504,0.6179367547952356,3.300000000000182,0.10299625468165373,0.14696734059098193,0.7529808190772365,3318.34,3279.76,3293.94,3255.92,3288.27,3284.97
long,loss,30.840000000000146,25.789999999999964,0.007771583546783175,0.5739299610894856,-0.23767833981841416,0.4649805447470842,0.08754863813228941,0.27626459143968685,0.23767833981841416,11.640000000000327,0.4513377278014868,0.10894941634240132,0.32522697795070354,3320.84,3290.0,3307.7,3282.67,3304.34,3292.7
long,loss,42.0,17.199999999999818,0.005210226584272331,0.6885714285714303,-0.1069047619047567,0.5490476190476178,0.4407142857142909,0.49488095238095975,0.1069047619047567,4.549999999999727,0.26453488372091716,0.13952380952381255,0.5476190476190477,3302.93,3260.93,3289.85,3256.44,3283.99,3279.44
long,loss,37.42000000000007,31.740000000000236,0.009678481691996267,0.6854623196151801,-0.27685729556387245,0.4770176376269341,0.08952431854622936,0.28327097808658175,0.27685729556387245,14.5,0.456836798991805,0.20844468198824603,0.3663816141101018,3281.77,3244.35,3270.0,3233.99,3262.2,3247.7
long,win,45.36999999999989,39.83999999999969,0.012239668939074987,0.8523253251046984,-0.11902137976636773,0.6045845272206282,0.11351113070311006,0.35904782896186915,0.11902137976636773,22.279999999999745,0.5592369477911626,0.24774079788407016,0.2325325104694778,3255.37,3210.0,3248.67,3204.6,3237.43,3215.15
short,win,30.5,17.340000000000146,0.005350860951675661,1.1967213114754098,0.6740983606557359,0.9652459016393461,0.8822950819672083,0.9237704918032846,0.19672131147540983,2.5300000000002,0.14590542099193649,0.2314754098360638,0.20819672131147243,3259.0,3228.5,3265.0,3249.06,3257.94,3255.41
short,win,36.00999999999976,21.63000000000011,0.006706685601245251,1.143293529575115,0.6517633990558166,0.9372396556512141,0.7336850874756954,0.8354623715634485,0.14329352957511493,7.330000000000382,0.3388811835413937,0.20605387392390076,0.08192168841987885,3249.04,3213.03,3254.2,3236.5,3246.78,3239.45
long,win,18.9399999999996,14.829999999999927,0.004551550995479118,0.7866948257655729,-0.3072861668426762,0.7307286166842653,0.1642027455121298,0.4474656810981855,0.3072861668426762,10.730000000000018,0.7235333782872604,0.0559662090813077,0.47148891235480594,3259.24,3240.3,3255.2,3234.48,3254.14,3243.41
short,win,53.5,44.98000000000002,0.013650572061545938,1.096635514018693,0.32803738317757347,0.9265420560747694,0.4861682242990695,0.7063551401869153,0.09663551401869296,23.559999999999945,0.5237883503779444,0.17009345794392353,0.158130841121496,3344.0,3290.5,3349.17,3308.05,3340.07,3316.51
long,win,41.11999999999989,23.559999999999945,0.007053744382602744,0.4197470817120576,-0.11746108949417303,0.20549610894941248,0.04207198443579822,0.12378404669261087,0.11746108949417303,6.7199999999998,0.2852292020373436,0.21425097276264515,0.15953307392997124,3349.17,3308.05,3325.31,3303.22,3316.5,3309.78
long,win,22.2800000000002,20.5300000000002,0.00613614286781744,0.4627468581687546,-0.2850089766606756,0.17639138240575655,0.03904847396767877,0.10771992818671766,0.2850089766606756,3.0600000000004,0.14905017048223917,0.2863554757629981,0.32405745062835434,3346.63,3324.35,3334.66,3318.0,3328.28,3325.22
long,win,18.269999999999982,16.230000000000018,0.004883376660889665,0.6524356869184502,-0.1018062397372564,0.4663382594417072,0.07717569786537004,0.2717569786535386,0.1018062397372564,7.109999999999673,0.4380776340110699,0.186097427476743,0.17898193760262643,3324.14,3305.87,3317.79,3304.01,3314.39,3307.28
long,win,24.259999999999764,19.31999999999971,0.005848395777772982,0.44929925803793064,-0.18466611706513034,0.16323165704864281,0.15416323165704116,0.158697444352842,0.18466611706513034,0.22000000000025466,0.011387163561089958,0.2860676009892878,0.33882934872217146,3304.45,3280.19,3291.09,3275.71,3284.15,3283.93
long,loss,25.329999999999927,23.269999999999982,0.007086043508977071,1.196210027635208,-0.012633241215955967,0.9976312672720116,0.20292143703118387,0.6002763521515977,0.012633241215955967,20.13000000000011,0.8650623119896916,0.1985787603631962,0.21555467824713984,3307.25,3281.92,3312.22,3281.6,3307.19,3287.06
long,loss,30.61999999999989,20.13000000000011,0.006086738288395922,0.692031352057483,-0.4712606139777886,0.4039843239712585,0.17831482691051784,0.29114957544088815,0.4712606139777886,6.9099999999998545,0.3432687531048096,0.2880470280862245,0.6495754408883064,3312.22,3281.6,3302.79,3267.17,3293.97,3287.06
long,loss,26.7199999999998,22.110000000000127,0.006703941104770722,0.36863772455089755,-0.20770958083833171,0.17440119760478628,0.014970059880226018,0.09468562874250615,0.20770958083833171,4.260000000000218,0.19267299864315665,0.1942365269461113,0.22267964071855773,3302.27,3275.55,3285.4,3270.0,3280.21,3275.95
short,win,20.710000000000036,15.0,0.004594462141631952,1.1192660550458837,0.4427812650893316,0.9599227426364111,0.5828102366006829,0.771366489618536,0.11926605504588364,7.809999999999945,0.5206666666666631,0.15934331240947253,0.14002897151135132,3280.64,3259.93,3283.11,3269.1,3279.81,3272.0
long,win,25.980000000000018,19.93000000000029,0.006115710594632502,0.3933795227097688,-0.3914549653579702,0.2259430331023821,0.16474210931486516,0.19534257120863238,0.3914549653579702,1.5899999999996908,0.07977922729551769,0.1674364896073867,0.5561970746728354,3259.0,3233.02,3243.24,3222.85,3238.89,3237.3
long,win,20.88000000000011,14.949999999999818,0.0046209435379426815,0.45929118773946814,-0.59003831417625,0.39703065134099236,0.1863026819923301,0.2916666666666721,0.59003831417625,4.400000000000091,0.2943143812709127,0.06226053639847582,0.7763409961685801,3237.38,3216.5,3226.09,3204.18,3224.79,3220.39
long,win,23.559999999999945,18.550000000000182,0.005778780194515979,0.639219015280135,-0.002122241086595162,0.6387945670628082,0.10738539898131372,0.3730899830220513,0.002122241086595162,12.519999999999982,0.6749326145552484,0.00042444821732675307,0.10950764006790888,3212.5,3188.94,3204.0,3188.89,3203.99,3191.47
short,loss,29.320000000000164,21.2800000000002,0.006632940905109733,1.2100954979536092,0.7189631650750277,0.9027967257844356,0.7496589358799418,0.8262278308321888,0.21009549795360916,4.489999999999782,0.21099624060149152,0.3072987721691735,0.030695770804914254,3236.84,3207.52,3243.0,3228.6,3233.99,3229.5
long,win,51.0,32.05000000000018,0.00978461632397618,0.3694117647058852,-0.1043137254901993,0.24509803921568626,0.07607843137255116,0.16058823529411873,0.1043137254901993,8.61999999999989,0.26895475819032266,0.12431372549019894,0.18039215686275045,3282.0,3231.0,3249.84,3225.68,3243.5,3234.88
short,win,33.25999999999976,27.389999999999873,0.00840356760438491,1.2348165965123272,0.2982561635598359,0.9110042092603711,0.5841852074564033,0.7475947083583873,0.23481659651232714,10.86999999999989,0.39686016794450313,0.32381238725195605,0.28592904389656737,3289.68,3256.42,3297.49,3266.34,3286.72,3275.85
long,win,21.58999999999969,18.440000000000055,0.005658524610286012,0.2964335340435471,-0.23483094025012674,0.033811949976842455,0.0,0.01690597498843176,0.23483094025012674,0.7300000000000182,0.03958785249457788,0.26262158406670466,0.23483094025012674,3261.95,3240.36,3246.76,3235.29,3241.09,3240.36
short,loss,31.340000000000146,21.34999999999991,0.006617425991761509,1.384492661135918,0.03988513082322891,0.9403318442884385,0.3184428844926602,0.6293873643905494,0.384492661135918,19.48999999999978,0.9128805620608836,0.44416081684747954,0.2785577536694313,3226.34,3195.0,3238.39,3196.25,3224.47,3204.98
long,win,67.67999999999984,27.269999999999982,0.008328116172181583,0.4456264775413701,-0.009751773049643263,0.31929669030733127,0.09766548463357186,0.20848108747045155,0.009751773049643263,15.0,0.5500550055005504,0.12632978723403882,0.10741725768321513,3293.24,3225.56,3255.72,3224.9,3247.17,3232.17
long,win,30.81999999999971,15.0,0.004619407052910689,0.8935756002595789,-0.3559377027904075,0.37248539909150313,0.23913043478260743,0.3058079169370479,0.3559377027904075,4.110000000000127,0.2740000000000085,0.5210902011680758,0.5950681375730149,3255.72,3224.9,3252.44,3213.93,3236.38,3232.27
short,win,27.860000000000127,19.220000000000255,0.005794147970842429,1.1066044508255486,0.4709260588657676,0.7519741564967759,0.6898779612347511,0.7209260588657717,0.10660445082554869,1.7300000000000182,0.09001040582726302,0.35463029432877274,0.21895190236898354,3345.0,3317.14,3347.97,3330.26,3338.09,3336.36
short,win,26.429999999999836,17.420000000000073,0.005276565325514427,1.2474460839954598,0.522133938706026,0.9761634506243035,0.6205069996216493,0.798335225122985,0.24744608399545986,9.400000000000091,0.539609644087259,0.2712826333711564,0.09837306091562335,3319.43,3293.0,3325.97,3306.8,3318.8,3309.4
short,loss,24.050000000000182,18.700000000000273,0.00565961786986519,1.084407484407492,0.21496881496881637,0.41372141372142196,0.21496881496881637,0.31434511434512863,0.08440748440749209,4.7800000000002,0.2556149732620391,0.6706860706860701,0.0,3304.29,3280.24,3306.32,3285.41,3290.19,3285.41
short,loss,44.69999999999982,29.539999999999964,0.008861822763544717,1.0355704697986612,0.642058165548097,0.8545861297539143,0.7525727069351232,0.803579418344524,0.03557046979866112,4.559999999999945,0.1543669600541622,0.18098434004474673,0.11051454138702628,3374.0,3329.3,3375.59,3358.0,3367.5,3362.94
short,win,35.75,31.210000000000036,0.009237143914169452,1.3079720279720342,0.6159440559440682,0.99944055944056,0.6713286713286714,0.8353846153846093,0.3079720279720341,11.730000000000018,0.37584107657802,0.3085314685314741,0.055384615384603174,3409.99,3374.24,3421.0,3396.26,3409.97,3398.24
short,win,17.610000000000127,15.900000000000091,0.004687361811267383,1.4554230550823353,0.3537762634866538,0.9727427597955699,0.6093128904031766,0.7910278250993862,0.45542305508233527,6.400000000000091,0.40251572327044366,0.48268029528676537,0.25553662691652285,3408.48,3390.87,3416.5,3397.1,3408.0,3401.6
short,win,43.45000000000027,18.179999999999836,0.005345848146155087,1.0158803222094268,0.38596087456846667,0.9295742232451005,0.48561565017260705,0.7075949367088538,0.015880322209426825,19.289999999999964,1.0610561056105685,0.08630609896432627,0.09965477560414039,3422.01,3378.56,3422.7,3395.33,3418.95,3399.66
long,loss,32.76000000000022,29.579999999999927,0.008775885599003124,0.2606837606837578,-0.22283272283271302,0.1614774114774093,0.08882783882784767,0.12515262515263542,0.22283272283271302,2.3799999999996544,0.08045977011493104,0.09920634920634855,0.3116605616605607,3370.88,3338.12,3346.66,3330.82,3343.41,3341.03
short,win,18.210000000000036,17.73999999999978,0.005328527446121434,1.1394838001098275,0.46128500823723634,0.9741900054914743,0.5321252059308091,0.7531576057111542,0.1394838001098275,8.049999999999727,0.45377677564824276,0.16529379461835322,0.07084019769357282,3347.46,3329.25,3350.0,3337.65,3346.99,3338.94
long,loss,17.929999999999836,15.899999999999636,0.004775233656086963,0.42108198549915205,-0.14445064138316616,0.16675962074734016,0.09537088678193263,0.1310652537646364,0.14445064138316616,1.2799999999997453,0.08050314465407388,0.25432236475181186,0.23982152816509877,3330.0,3312.07,3319.62,3309.48,3315.06,3313.78
long,loss,32.159999999999854,17.5300000000002,0.0053630375657378075,0.4381218905472702,-0.09359452736317715,0.4381218905472702,0.12002487562189505,0.2790733830845897,0.09359452736317715,10.230000000000018,0.5835710211066687,0.0,0.2136194029850722,3269.2,3237.04,3251.13,3234.03,3251.13,3240.9
long,loss,22.710000000000036,14.890000000000327,0.004718580559701715,0.3729634522236806,-0.7926023778071322,0.34962571554381516,0.34037868780273034,0.3450022016732727,0.7926023778071322,0.21000000000003638,0.014103425117530675,0.023337736679865457,1.1329810656098624,3155.71,3133.0,3141.47,3115.0,3140.94,3140.73
