排名,止盈%,止损%,K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比
5354,95,70,0.15,1121,48.71,-3.7824,-0.34,0.92
5355,50,35,0.15,1121,48.71,-3.7826,-0.34,0.92
5356,40,70,0.2,718,48.47,-3.7837,-0.53,0.89
5357,45,70,0.5,82,39.02,-3.7845,-4.62,0.53
5358,50,35,0.45,112,42.86,-3.7877,-3.38,0.58
5359,55,35,0.45,112,42.86,-3.7877,-3.38,0.58
5360,60,35,0.45,112,42.86,-3.7877,-3.38,0.58
5361,65,35,0.45,112,42.86,-3.7877,-3.38,0.58
5362,70,35,0.45,112,42.86,-3.7877,-3.38,0.58
5363,75,35,0.45,112,42.86,-3.7877,-3.38,0.58
5364,80,35,0.45,112,42.86,-3.7877,-3.38,0.58
5365,85,35,0.45,112,42.86,-3.7877,-3.38,0.58
5366,90,35,0.45,112,42.86,-3.7877,-3.38,0.58
5367,95,35,0.45,112,42.86,-3.7877,-3.38,0.58
5368,100,35,0.45,112,42.86,-3.7877,-3.38,0.58
5369,25,70,0.1,1737,49.86,-3.7886,-0.22,0.94
5370,60,35,0.15,1121,48.71,-3.7889,-0.34,0.92
5371,80,45,0.1,1737,49.63,-3.7905,-0.22,0.94
5372,50,30,0.5,82,39.02,-3.7914,-4.62,0.53
5373,55,30,0.5,82,39.02,-3.7914,-4.62,0.53
5374,60,30,0.5,82,39.02,-3.7914,-4.62,0.53
5375,65,30,0.5,82,39.02,-3.7914,-4.62,0.53
5376,70,30,0.5,82,39.02,-3.7914,-4.62,0.53
5377,75,30,0.5,82,39.02,-3.7914,-4.62,0.53
5378,80,30,0.5,82,39.02,-3.7914,-4.62,0.53
5379,85,30,0.5,82,39.02,-3.7914,-4.62,0.53
5380,90,30,0.5,82,39.02,-3.7914,-4.62,0.53
5381,95,30,0.5,82,39.02,-3.7914,-4.62,0.53
5382,100,30,0.5,82,39.02,-3.7914,-4.62,0.53
5383,100,60,0.1,1737,49.63,-3.7921,-0.22,0.94
5384,50,35,0.5,82,39.02,-3.7951,-4.63,0.53
5385,55,35,0.5,82,39.02,-3.7951,-4.63,0.53
5386,60,35,0.5,82,39.02,-3.7951,-4.63,0.53
5387,65,35,0.5,82,39.02,-3.7951,-4.63,0.53
5388,70,35,0.5,82,39.02,-3.7951,-4.63,0.53
5389,75,35,0.5,82,39.02,-3.7951,-4.63,0.53
5390,80,35,0.5,82,39.02,-3.7951,-4.63,0.53
5391,85,35,0.5,82,39.02,-3.7951,-4.63,0.53
5392,90,35,0.5,82,39.02,-3.7951,-4.63,0.53
5393,95,35,0.5,82,39.02,-3.7951,-4.63,0.53
5394,100,35,0.5,82,39.02,-3.7951,-4.63,0.53
5395,55,50,0.15,1121,48.71,-3.7956,-0.34,0.92
5396,55,40,0.15,1121,48.71,-3.7967,-0.34,0.92
5397,40,40,0.45,112,42.86,-3.7971,-3.39,0.58
5398,50,45,0.45,112,42.86,-3.7995,-3.39,0.58
5399,55,45,0.45,112,42.86,-3.7995,-3.39,0.58
5400,60,45,0.45,112,42.86,-3.7995,-3.39,0.58
5401,65,45,0.45,112,42.86,-3.7995,-3.39,0.58
5402,70,45,0.45,112,42.86,-3.7995,-3.39,0.58
5403,75,45,0.45,112,42.86,-3.7995,-3.39,0.58
5404,80,45,0.45,112,42.86,-3.7995,-3.39,0.58
5405,85,45,0.45,112,42.86,-3.7995,-3.39,0.58
5406,90,45,0.45,112,42.86,-3.7995,-3.39,0.58
5407,95,45,0.45,112,42.86,-3.7995,-3.39,0.58
5408,100,45,0.45,112,42.86,-3.7995,-3.39,0.58
5409,50,65,0.45,112,42.86,-3.8007,-3.39,0.58
5410,55,65,0.45,112,42.86,-3.8007,-3.39,0.58
5411,60,65,0.45,112,42.86,-3.8007,-3.39,0.58
5412,65,65,0.45,112,42.86,-3.8007,-3.39,0.58
5413,70,65,0.45,112,42.86,-3.8007,-3.39,0.58
5414,75,65,0.45,112,42.86,-3.8007,-3.39,0.58
5415,80,65,0.45,112,42.86,-3.8007,-3.39,0.58
5416,85,65,0.45,112,42.86,-3.8007,-3.39,0.58
5417,90,65,0.45,112,42.86,-3.8007,-3.39,0.58
5418,95,65,0.45,112,42.86,-3.8007,-3.39,0.58
5419,100,65,0.45,112,42.86,-3.8007,-3.39,0.58
5420,70,60,0.15,1121,48.71,-3.8015,-0.34,0.92
5421,85,70,0.15,1121,48.71,-3.8015,-0.34,0.92
5422,25,95,0.15,1121,49.06,-3.8029,-0.34,0.92
5423,40,40,0.5,82,39.02,-3.8046,-4.64,0.53
5424,50,45,0.5,82,39.02,-3.8069,-4.64,0.53
5425,55,45,0.5,82,39.02,-3.8069,-4.64,0.53
5426,60,45,0.5,82,39.02,-3.8069,-4.64,0.53
5427,65,45,0.5,82,39.02,-3.8069,-4.64,0.53
5428,70,45,0.5,82,39.02,-3.8069,-4.64,0.53
5429,75,45,0.5,82,39.02,-3.8069,-4.64,0.53
5430,80,45,0.5,82,39.02,-3.8069,-4.64,0.53
5431,85,45,0.5,82,39.02,-3.8069,-4.64,0.53
5432,90,45,0.5,82,39.02,-3.8069,-4.64,0.53
5433,95,45,0.5,82,39.02,-3.8069,-4.64,0.53
5434,100,45,0.5,82,39.02,-3.8069,-4.64,0.53
5435,50,65,0.5,82,39.02,-3.8081,-4.64,0.53
5436,55,65,0.5,82,39.02,-3.8081,-4.64,0.53
5437,60,65,0.5,82,39.02,-3.8081,-4.64,0.53
5438,65,65,0.5,82,39.02,-3.8081,-4.64,0.53
5439,70,65,0.5,82,39.02,-3.8081,-4.64,0.53
5440,75,65,0.5,82,39.02,-3.8081,-4.64,0.53
5441,80,65,0.5,82,39.02,-3.8081,-4.64,0.53
5442,85,65,0.5,82,39.02,-3.8081,-4.64,0.53
5443,90,65,0.5,82,39.02,-3.8081,-4.64,0.53
5444,95,65,0.5,82,39.02,-3.8081,-4.64,0.53
5445,100,65,0.5,82,39.02,-3.8081,-4.64,0.53
5446,30,40,0.45,112,42.86,-3.8092,-3.40,0.58
5447,25,80,0.15,1121,49.06,-3.8096,-0.34,0.92
5448,45,35,0.15,1121,48.71,-3.8108,-0.34,0.92
5449,45,40,0.45,112,42.86,-3.8117,-3.40,0.58
5450,35,60,0.45,112,42.86,-3.8124,-3.40,0.58
5451,40,75,0.45,112,42.86,-3.8124,-3.40,0.58
5452,80,40,0.1,1737,49.63,-3.8128,-0.22,0.94
5453,55,60,0.15,1121,48.71,-3.8191,-0.34,0.92
5454,45,40,0.5,82,39.02,-3.8191,-4.66,0.53
5455,35,60,0.5,82,39.02,-3.8199,-4.66,0.52
5456,40,75,0.5,82,39.02,-3.8199,-4.66,0.53
5457,45,85,0.2,718,48.47,-3.8232,-0.53,0.89
5458,30,75,0.45,112,42.86,-3.8245,-3.41,0.58
5459,40,95,0.2,718,48.47,-3.8269,-0.53,0.89
5460,45,75,0.45,112,42.86,-3.8270,-3.42,0.58
5461,25,95,0.5,82,39.02,-3.8275,-4.67,0.54
5462,30,55,0.2,718,48.47,-3.8277,-0.53,0.89
5463,90,70,0.15,1121,48.71,-3.8324,-0.34,0.92
5464,45,75,0.5,82,39.02,-3.8345,-4.68,0.53
5465,40,30,0.45,112,42.86,-3.8350,-3.42,0.58
5466,80,50,0.1,1737,49.63,-3.8376,-0.22,0.94
5467,40,50,0.45,112,42.86,-3.8389,-3.43,0.58
5468,30,55,0.5,82,39.02,-3.8398,-4.68,0.52
5469,65,45,0.15,1121,48.71,-3.8418,-0.34,0.92
5470,95,60,0.1,1737,49.63,-3.8421,-0.22,0.94
5471,50,55,0.15,1121,48.71,-3.8452,-0.34,0.92
5472,40,50,0.5,82,39.02,-3.8463,-4.69,0.53
5473,30,30,0.45,112,42.86,-3.8471,-3.43,0.58
5474,35,35,0.45,112,42.86,-3.8494,-3.44,0.57
5475,45,30,0.45,112,42.86,-3.8496,-3.44,0.58
5476,50,70,0.45,112,42.86,-3.8507,-3.44,0.58
5477,55,70,0.45,112,42.86,-3.8507,-3.44,0.58
5478,60,70,0.45,112,42.86,-3.8507,-3.44,0.58
5479,65,70,0.45,112,42.86,-3.8507,-3.44,0.58
5480,70,70,0.45,112,42.86,-3.8507,-3.44,0.58
5481,75,70,0.45,112,42.86,-3.8507,-3.44,0.58
5482,80,70,0.45,112,42.86,-3.8507,-3.44,0.58
5483,85,70,0.45,112,42.86,-3.8507,-3.44,0.58
5484,90,70,0.45,112,42.86,-3.8507,-3.44,0.58
5485,95,70,0.45,112,42.86,-3.8507,-3.44,0.58
5486,100,70,0.45,112,42.86,-3.8507,-3.44,0.58
5487,30,50,0.45,112,42.86,-3.8510,-3.44,0.58
5488,75,65,0.15,1121,48.71,-3.8515,-0.34,0.92
5489,60,55,0.15,1121,48.71,-3.8515,-0.34,0.92
5490,35,30,0.5,82,39.02,-3.8532,-4.70,0.52
5491,45,50,0.45,112,42.86,-3.8535,-3.44,0.58
5492,35,35,0.5,82,39.02,-3.8569,-4.70,0.52
5493,50,70,0.5,82,39.02,-3.8581,-4.71,0.52
5494,55,70,0.5,82,39.02,-3.8581,-4.71,0.52
5495,60,70,0.5,82,39.02,-3.8581,-4.71,0.52
5496,65,70,0.5,82,39.02,-3.8581,-4.71,0.52
5497,70,70,0.5,82,39.02,-3.8581,-4.71,0.52
5498,75,70,0.5,82,39.02,-3.8581,-4.71,0.52
5499,80,70,0.5,82,39.02,-3.8581,-4.71,0.52
5500,85,70,0.5,82,39.02,-3.8581,-4.71,0.52
5501,90,70,0.5,82,39.02,-3.8581,-4.71,0.52
5502,95,70,0.5,82,39.02,-3.8581,-4.71,0.52
5503,100,70,0.5,82,39.02,-3.8581,-4.71,0.52
5504,45,50,0.5,82,39.02,-3.8609,-4.71,0.53
5505,75,55,0.1,1737,49.63,-3.8611,-0.22,0.94
5506,85,60,0.1,1737,49.63,-3.8611,-0.22,0.94
5507,35,45,0.45,112,42.86,-3.8612,-3.45,0.57
5508,35,65,0.45,112,42.86,-3.8624,-3.45,0.57
5509,40,80,0.45,112,42.86,-3.8624,-3.45,0.58
5510,35,45,0.5,82,39.02,-3.8687,-4.72,0.52
5511,20,60,0.15,1121,49.33,-3.8697,-0.35,0.92
5512,35,65,0.5,82,39.02,-3.8699,-4.72,0.52
5513,40,80,0.5,82,39.02,-3.8699,-4.72,0.53
5514,45,55,0.15,1121,48.71,-3.8734,-0.35,0.92
5515,30,80,0.45,112,42.86,-3.8745,-3.46,0.58
5516,40,100,0.2,718,48.47,-3.8769,-0.54,0.89
5517,45,80,0.45,112,42.86,-3.8770,-3.46,0.58
5518,25,100,0.5,82,39.02,-3.8775,-4.73,0.54
5519,65,50,0.15,1121,48.71,-3.8780,-0.35,0.92
5520,65,40,0.15,1121,48.71,-3.8792,-0.35,0.92
5521,100,75,0.15,1121,48.71,-3.8824,-0.35,0.92
5522,40,75,0.2,718,48.47,-3.8837,-0.54,0.89
5523,45,80,0.5,82,39.02,-3.8845,-4.74,0.52
5524,50,40,0.45,112,42.86,-3.8854,-3.47,0.57
5525,55,40,0.45,112,42.86,-3.8854,-3.47,0.57
5526,60,40,0.45,112,42.86,-3.8854,-3.47,0.57
5527,65,40,0.45,112,42.86,-3.8854,-3.47,0.57
5528,70,40,0.45,112,42.86,-3.8854,-3.47,0.57
5529,75,40,0.45,112,42.86,-3.8854,-3.47,0.57
5530,80,40,0.45,112,42.86,-3.8854,-3.47,0.57
5531,85,40,0.45,112,42.86,-3.8854,-3.47,0.57
5532,90,40,0.45,112,42.86,-3.8854,-3.47,0.57
5533,95,40,0.45,112,42.86,-3.8854,-3.47,0.57
5534,100,40,0.45,112,42.86,-3.8854,-3.47,0.57
5535,35,55,0.2,718,48.47,-3.8896,-0.54,0.89
5536,30,60,0.5,82,39.02,-3.8898,-4.74,0.51
5537,75,45,0.1,1737,49.63,-3.8905,-0.22,0.94
5538,90,60,0.1,1737,49.63,-3.8921,-0.22,0.94
5539,50,40,0.5,82,39.02,-3.8928,-4.75,0.52
5540,55,40,0.5,82,39.02,-3.8928,-4.75,0.52
5541,60,40,0.5,82,39.02,-3.8928,-4.75,0.52
5542,65,40,0.5,82,39.02,-3.8928,-4.75,0.52
5543,70,40,0.5,82,39.02,-3.8928,-4.75,0.52
5544,75,40,0.5,82,39.02,-3.8928,-4.75,0.52
5545,80,40,0.5,82,39.02,-3.8928,-4.75,0.52
5546,85,40,0.5,82,39.02,-3.8928,-4.75,0.52
5547,90,40,0.5,82,39.02,-3.8928,-4.75,0.52
5548,95,40,0.5,82,39.02,-3.8928,-4.75,0.52
5549,100,40,0.5,82,39.02,-3.8928,-4.75,0.52
5550,20,75,0.1,1737,50.03,-3.8934,-0.22,0.94
5551,50,75,0.45,112,42.86,-3.9007,-3.48,0.57
5552,55,75,0.45,112,42.86,-3.9007,-3.48,0.57
5553,60,75,0.45,112,42.86,-3.9007,-3.48,0.57
5554,65,75,0.45,112,42.86,-3.9007,-3.48,0.57
5555,70,75,0.45,112,42.86,-3.9007,-3.48,0.57
5556,75,75,0.45,112,42.86,-3.9007,-3.48,0.57
5557,80,75,0.45,112,42.86,-3.9007,-3.48,0.57
5558,85,75,0.45,112,42.86,-3.9007,-3.48,0.57
5559,90,75,0.45,112,42.86,-3.9007,-3.48,0.57
5560,95,75,0.45,112,42.86,-3.9007,-3.48,0.57
5561,100,75,0.45,112,42.86,-3.9007,-3.48,0.57
5562,65,60,0.15,1121,48.71,-3.9015,-0.35,0.92
5563,80,70,0.15,1121,48.71,-3.9015,-0.35,0.92
5564,25,100,0.15,1121,49.06,-3.9029,-0.35,0.92
5565,20,35,0.15,1121,49.33,-3.9071,-0.35,0.92
5566,50,75,0.5,82,39.02,-3.9081,-4.77,0.52
5567,55,75,0.5,82,39.02,-3.9081,-4.77,0.52
5568,60,75,0.5,82,39.02,-3.9081,-4.77,0.52
5569,65,75,0.5,82,39.02,-3.9081,-4.77,0.52
5570,70,75,0.5,82,39.02,-3.9081,-4.77,0.52
5571,75,75,0.5,82,39.02,-3.9081,-4.77,0.52
5572,80,75,0.5,82,39.02,-3.9081,-4.77,0.52
5573,85,75,0.5,82,39.02,-3.9081,-4.77,0.52
5574,90,75,0.5,82,39.02,-3.9081,-4.77,0.52
5575,95,75,0.5,82,39.02,-3.9081,-4.77,0.52
5576,100,75,0.5,82,39.02,-3.9081,-4.77,0.52
5577,40,85,0.45,112,42.86,-3.9124,-3.49,0.58
5578,35,70,0.45,112,42.86,-3.9124,-3.49,0.57
5579,75,40,0.1,1737,49.63,-3.9128,-0.23,0.94
5580,35,70,0.5,82,39.02,-3.9199,-4.78,0.51
5581,40,85,0.5,82,39.02,-3.9199,-4.78,0.52
5582,30,30,0.5,82,39.02,-3.9231,-4.78,0.51
5583,50,30,0.45,112,42.86,-3.9233,-3.50,0.57
5584,55,30,0.45,112,42.86,-3.9233,-3.50,0.57
5585,60,30,0.45,112,42.86,-3.9233,-3.50,0.57
5586,65,30,0.45,112,42.86,-3.9233,-3.50,0.57
5587,70,30,0.45,112,42.86,-3.9233,-3.50,0.57
5588,75,30,0.45,112,42.86,-3.9233,-3.50,0.57
5589,80,30,0.45,112,42.86,-3.9233,-3.50,0.57
5590,85,30,0.45,112,42.86,-3.9233,-3.50,0.57
5591,90,30,0.45,112,42.86,-3.9233,-3.50,0.57
5592,95,30,0.45,112,42.86,-3.9233,-3.50,0.57
5593,100,30,0.45,112,42.86,-3.9233,-3.50,0.57
5594,30,85,0.45,112,42.86,-3.9245,-3.50,0.57
5595,100,90,0.15,1121,48.71,-3.9257,-0.35,0.92
5596,30,35,0.5,82,39.02,-3.9268,-4.79,0.51
5597,45,85,0.45,112,42.86,-3.9270,-3.51,0.57
5598,50,50,0.45,112,42.86,-3.9271,-3.51,0.57
5599,55,50,0.45,112,42.86,-3.9271,-3.51,0.57
5600,60,50,0.45,112,42.86,-3.9271,-3.51,0.57
5601,65,50,0.45,112,42.86,-3.9271,-3.51,0.57
5602,70,50,0.45,112,42.86,-3.9271,-3.51,0.57
5603,75,50,0.45,112,42.86,-3.9271,-3.51,0.57
5604,80,50,0.45,112,42.86,-3.9271,-3.51,0.57
5605,85,50,0.45,112,42.86,-3.9271,-3.51,0.57
5606,90,50,0.45,112,42.86,-3.9271,-3.51,0.57
5607,95,50,0.45,112,42.86,-3.9271,-3.51,0.57
5608,100,50,0.45,112,42.86,-3.9271,-3.51,0.57
5609,30,60,0.2,718,48.47,-3.9277,-0.55,0.89
5610,95,75,0.15,1121,48.71,-3.9324,-0.35,0.92
5611,45,85,0.5,82,39.02,-3.9345,-4.80,0.52
5612,50,50,0.5,82,39.02,-3.9346,-4.80,0.52
5613,55,50,0.5,82,39.02,-3.9346,-4.80,0.52
5614,60,50,0.5,82,39.02,-3.9346,-4.80,0.52
5615,65,50,0.5,82,39.02,-3.9346,-4.80,0.52
5616,70,50,0.5,82,39.02,-3.9346,-4.80,0.52
5617,75,50,0.5,82,39.02,-3.9346,-4.80,0.52
5618,80,50,0.5,82,39.02,-3.9346,-4.80,0.52
5619,85,50,0.5,82,39.02,-3.9346,-4.80,0.52
5620,90,50,0.5,82,39.02,-3.9346,-4.80,0.52
5621,95,50,0.5,82,39.02,-3.9346,-4.80,0.52
5622,100,50,0.5,82,39.02,-3.9346,-4.80,0.52
5623,50,45,0.15,1121,48.71,-3.9355,-0.35,0.92
5624,20,90,0.1,1737,50.03,-3.9366,-0.23,0.94
5625,75,50,0.1,1737,49.63,-3.9376,-0.23,0.94
5626,30,45,0.5,82,39.02,-3.9386,-4.80,0.51
5627,30,65,0.5,82,39.02,-3.9398,-4.80,0.51
5628,60,45,0.15,1121,48.71,-3.9418,-0.35,0.92
5629,20,50,0.15,1121,49.33,-3.9461,-0.35,0.92
5630,35,40,0.45,112,42.86,-3.9471,-3.52,0.57
5631,50,80,0.45,112,42.86,-3.9507,-3.53,0.57
5632,55,80,0.45,112,42.86,-3.9507,-3.53,0.57
5633,60,80,0.45,112,42.86,-3.9507,-3.53,0.57
5634,65,80,0.45,112,42.86,-3.9507,-3.53,0.57
5635,70,80,0.45,112,42.86,-3.9507,-3.53,0.57
5636,75,80,0.45,112,42.86,-3.9507,-3.53,0.57
5637,80,80,0.45,112,42.86,-3.9507,-3.53,0.57
5638,85,80,0.45,112,42.86,-3.9507,-3.53,0.57
5639,90,80,0.45,112,42.86,-3.9507,-3.53,0.57
5640,95,80,0.45,112,42.86,-3.9507,-3.53,0.57
5641,100,80,0.45,112,42.86,-3.9507,-3.53,0.57
5642,70,65,0.15,1121,48.71,-3.9515,-0.35,0.92
5643,85,75,0.15,1121,48.71,-3.9515,-0.35,0.92
5644,35,40,0.5,82,39.02,-3.9546,-4.82,0.51
5645,50,80,0.5,82,39.02,-3.9581,-4.83,0.52
5646,55,80,0.5,82,39.02,-3.9581,-4.83,0.52
5647,60,80,0.5,82,39.02,-3.9581,-4.83,0.52
5648,65,80,0.5,82,39.02,-3.9581,-4.83,0.52
5649,70,80,0.5,82,39.02,-3.9581,-4.83,0.52
5650,75,80,0.5,82,39.02,-3.9581,-4.83,0.52
5651,80,80,0.5,82,39.02,-3.9581,-4.83,0.52
5652,85,80,0.5,82,39.02,-3.9581,-4.83,0.52
5653,90,80,0.5,82,39.02,-3.9581,-4.83,0.52
5654,95,80,0.5,82,39.02,-3.9581,-4.83,0.52
5655,100,80,0.5,82,39.02,-3.9581,-4.83,0.52
5656,25,85,0.15,1121,49.06,-3.9596,-0.35,0.92
5657,20,45,0.15,1121,49.33,-3.9600,-0.35,0.92
5658,70,55,0.1,1737,49.63,-3.9611,-0.23,0.94
5659,80,60,0.1,1737,49.63,-3.9611,-0.23,0.94
5660,35,75,0.45,112,42.86,-3.9624,-3.54,0.57
5661,40,90,0.45,112,42.86,-3.9624,-3.54,0.57
5662,45,45,0.15,1121,48.71,-3.9637,-0.35,0.92
5663,30,35,0.2,718,48.47,-3.9651,-0.55,0.88
5664,55,65,0.15,1121,48.71,-3.9691,-0.35,0.92
5665,20,65,0.15,1121,49.33,-3.9697,-0.35,0.92
5666,35,75,0.5,82,39.02,-3.9699,-4.84,0.51
5667,40,90,0.5,82,39.02,-3.9699,-4.84,0.52
5668,50,50,0.15,1121,48.71,-3.9717,-0.35,0.92
5669,50,40,0.15,1121,48.71,-3.9728,-0.35,0.92
5670,30,90,0.45,112,42.86,-3.9745,-3.55,0.57
5671,95,90,0.15,1121,48.71,-3.9757,-0.35,0.92
5672,45,90,0.45,112,42.86,-3.9770,-3.55,0.57
5673,60,50,0.15,1121,48.71,-3.9780,-0.35,0.92
5674,55,55,0.1,1737,49.63,-3.9787,-0.23,0.94
5675,60,40,0.15,1121,48.71,-3.9792,-0.35,0.92
5676,90,75,0.15,1121,48.71,-3.9824,-0.36,0.92
5677,40,80,0.2,718,48.47,-3.9837,-0.55,0.89
5678,45,90,0.5,82,39.02,-3.9845,-4.86,0.52
5679,35,30,0.45,112,42.86,-3.9850,-3.56,0.56
5680,25,75,0.1,1737,49.86,-3.9886,-0.23,0.94
5681,35,50,0.45,112,42.86,-3.9889,-3.56,0.56
5682,35,60,0.2,718,48.47,-3.9896,-0.56,0.88
5683,30,70,0.5,82,39.02,-3.9898,-4.87,0.51
5684,70,45,0.1,1737,49.63,-3.9905,-0.23,0.94
5685,100,65,0.1,1737,49.63,-3.9921,-0.23,0.94
5686,85,90,0.15,1121,48.71,-3.9947,-0.36,0.92
5687,50,60,0.15,1121,48.71,-3.9952,-0.36,0.92
5688,40,30,0.15,1121,48.71,-3.9957,-0.36,0.92
5689,35,50,0.5,82,39.02,-3.9963,-4.87,0.51
5690,45,50,0.15,1121,48.71,-3.9999,-0.36,0.92
5691,50,85,0.45,112,42.86,-4.0007,-3.57,0.57
5692,55,85,0.45,112,42.86,-4.0007,-3.57,0.57
5693,60,85,0.45,112,42.86,-4.0007,-3.57,0.57
5694,65,85,0.45,112,42.86,-4.0007,-3.57,0.57
5695,70,85,0.45,112,42.86,-4.0007,-3.57,0.57
5696,75,85,0.45,112,42.86,-4.0007,-3.57,0.57
5697,80,85,0.45,112,42.86,-4.0007,-3.57,0.57
5698,85,85,0.45,112,42.86,-4.0007,-3.57,0.57
5699,90,85,0.45,112,42.86,-4.0007,-3.57,0.57
5700,95,85,0.45,112,42.86,-4.0007,-3.57,0.57
5701,100,85,0.45,112,42.86,-4.0007,-3.57,0.57
5702,45,40,0.15,1121,48.71,-4.0010,-0.36,0.92
5703,60,60,0.15,1121,48.71,-4.0015,-0.36,0.92
5704,75,70,0.15,1121,48.71,-4.0015,-0.36,0.92
5705,30,50,0.2,718,48.47,-4.0042,-0.56,0.88
5706,55,45,0.1,1737,49.63,-4.0080,-0.23,0.94
5707,50,85,0.5,82,39.02,-4.0081,-4.89,0.51
5708,55,85,0.5,82,39.02,-4.0081,-4.89,0.51
5709,60,85,0.5,82,39.02,-4.0081,-4.89,0.51
5710,65,85,0.5,82,39.02,-4.0081,-4.89,0.51
5711,70,85,0.5,82,39.02,-4.0081,-4.89,0.51
5712,75,85,0.5,82,39.02,-4.0081,-4.89,0.51
5713,80,85,0.5,82,39.02,-4.0081,-4.89,0.51
5714,85,85,0.5,82,39.02,-4.0081,-4.89,0.51
5715,90,85,0.5,82,39.02,-4.0081,-4.89,0.51
5716,95,85,0.5,82,39.02,-4.0081,-4.89,0.51
