交易编号,方向,结果,K1柱体,突破力度比,K1开盘,K1最高,K1最低,K1收盘,K2开盘,K2最高,K2最低,K2收盘
1273,做多,止盈,39.429999999999836,0.009890945980226452,3698.39,3698.89,3658.62,3658.96,3658.97,3699.28,3658.18,3690.52
205,做多,止盈,22.039999999999964,0.0068058076224880425,2570.19,2581.3,2548.14,2548.15,2548.14,2581.45,2547.22,2577.58
1280,做多,止盈,25.84999999999991,0.005802707930371044,3625.54,3628.85,3577.79,3599.69,3599.69,3629.0,3565.0,3617.18
1569,做多,止盈,22.31999999999971,0.005376344086016686,4472.37,4496.71,4470.33,4494.69,4494.69,4496.83,4469.94,4475.51
48,做多,止盈,18.329999999999927,0.002182214948170419,3075.49,3085.5,3055.88,3057.16,3057.15,3085.54,3044.57,3070.4
1405,做多,止盈,33.10999999999967,-0.002416188462697917,4812.04,4849.82,4802.53,4845.15,4845.15,4849.74,4785.93,4813.08
1256,做空,止盈,18.75,-0.0063999999999941794,3784.25,3803.0,3780.0,3803.0,3802.99,3803.56,3780.12,3789.17
104,做多,止损,19.240000000000236,-0.00987525987526259,3369.62,3391.16,3369.61,3388.86,3388.86,3390.97,3361.25,3373.0
748,做空,止盈,13.690000000000055,-0.012417823228639305,1745.7,1761.88,1745.0,1759.39,1759.4,1763.17,1745.17,1758.33
818,做多,止盈,11.519999999999982,-0.015624999999985813,2305.97,2321.6,2300.01,2317.49,2317.48,2321.42,2287.57,2302.01
247,做多,止盈,17.440000000000055,-0.01777522935779498,2705.57,2724.31,2701.92,2723.01,2723.01,2724.0,2695.0,2707.1
632,做空,止盈,15.5,-0.026451612903216418,1590.15,1590.73,1570.63,1574.65,1574.66,1590.85,1571.04,1587.84
280,做多,止盈,20.840000000000146,-0.02687140115162867,2753.51,2755.48,2727.42,2732.67,2732.67,2754.92,2726.66,2738.12
929,做多,止盈,22.09999999999991,-0.03257918552035307,2473.79,2497.1,2473.4,2495.89,2495.9,2496.38,2472.76,2475.05
369,做空,止盈,15.329999999999927,-0.03392041748206029,2324.44,2340.33,2321.71,2339.77,2339.76,2345.0,2322.23,2331.19
1551,做空,止盈,24.479999999999563,-0.036356209150340824,4467.0,4494.24,4465.21,4491.48,4491.48,4504.46,4466.1,4471.45
1255,做多,止盈,27.360000000000127,-0.03728070175440175,3799.5,3799.51,3770.02,3772.14,3772.14,3798.49,3764.7,3797.36
778,做多,止盈,9.480000000000018,-0.037974683544317156,1758.81,1768.64,1757.8,1768.29,1768.28,1768.28,1755.71,1757.99
463,做空,止盈,10.989999999999782,-0.04458598726112752,2187.7,2189.79,2173.36,2176.71,2176.71,2196.27,2173.85,2189.64
1541,做空,止盈,19.920000000000073,-0.045682730923687305,4199.23,4224.61,4198.41,4219.15,4219.16,4245.0,4199.32,4206.03
595,做多,止盈,9.900000000000091,-0.047474747474726825,1817.6,1828.62,1816.8,1827.5,1827.5,1828.15,1816.0,1817.22
838,做多,止损,14.829999999999927,-0.047875927174648676,2486.05,2504.7,2484.99,2500.88,2500.88,2503.99,2484.01,2486.35
1638,做多,止盈,22.61999999999989,-0.04818744473917554,3902.35,3910.5,3868.0,3879.73,3879.73,3909.41,3857.12,3894.16
1580,做多,止损,79.50999999999976,-0.04867312287762423,4031.16,4032.42,3951.65,3951.65,3951.86,4028.55,3950.69,4026.51
1504,做多,止盈,76.4399999999996,-0.0489272632129749,4510.21,4527.82,4433.0,4433.77,4433.77,4524.08,4412.0,4457.54
1424,做多,止盈,24.550000000000182,-0.04928716904277097,4391.17,4416.94,4386.84,4415.72,4415.72,4415.73,4384.61,4392.28
237,做空,止损,24.7199999999998,-0.05137540453074402,2747.73,2748.24,2715.27,2723.01,2723.0,2749.04,2716.54,2736.39
980,做空,止盈,11.889999999999873,-0.05214465937761964,2552.71,2552.9,2539.37,2540.82,2540.82,2560.0,2539.99,2552.02
24,做多,止盈,20.029999999999745,-0.05242136794808763,3383.35,3386.21,3361.77,3363.32,3363.31,3385.16,3356.31,3378.75
994,做多,止盈,15.429999999999836,-0.053143227478918836,2619.75,2619.99,2603.91,2604.32,2604.33,2619.17,2594.4,2616.3
1546,做多,止盈,25.88000000000011,-0.05332302936631002,4367.43,4398.62,4367.43,4393.31,4393.31,4397.24,4366.37,4376.3
134,做空,止损,21.34999999999991,-0.05854800936768175,3226.33,3226.34,3195.0,3204.98,3204.98,3238.39,3196.25,3224.47
55,做空,止损,26.670000000000073,-0.059992500937379255,3014.67,3015.11,2986.4,2988.0,2988.0,3017.5,2988.0,2999.83
1363,做空,止盈,39.88000000000011,-0.06093279839519269,4434.98,4478.33,4434.34,4474.86,4474.86,4490.73,4436.77,4444.09
1630,做空,止盈,24.409999999999854,-0.06226956165505903,3968.59,3994.32,3968.59,3993.0,3992.99,3995.69,3970.11,3982.27
674,做空,止损,8.590000000000146,-0.06635622817228483,1488.93,1493.44,1479.78,1480.34,1480.35,1496.8,1480.35,1485.26
742,做多,止盈,7.240000000000009,-0.0676795580110509,1574.97,1575.93,1567.28,1567.73,1567.73,1575.44,1564.07,1574.89
413,做多,止盈,44.570000000000164,-0.07089970832399142,2462.66,2510.82,2456.78,2507.23,2507.15,2507.66,2452.71,2480.49
1203,做空,止盈,29.559999999999945,-0.07138024357239957,3736.75,3769.03,3730.02,3766.31,3766.3,3769.8,3732.13,3735.61
377,做空,止盈,14.5,-0.07172413793103197,2310.39,2313.99,2292.16,2295.89,2295.9,2315.59,2293.2,2313.13
226,做空,止盈,15.150000000000091,-0.07524752475246639,2721.69,2724.0,2701.86,2706.54,2706.53,2724.39,2703.0,2722.0
1350,做多,止盈,48.280000000000655,-0.07891466445733945,4582.06,4582.97,4511.38,4533.78,4533.79,4579.16,4506.37,4570.41
984,做空,止盈,16.240000000000236,-0.08066502463056534,2515.49,2534.78,2515.49,2531.73,2531.72,2535.11,2516.8,2519.9
1377,做空,止盈,23.340000000000146,-0.08269065981145542,4352.71,4356.7,4325.68,4329.37,4329.38,4362.61,4327.61,4353.14
1734,做空,止损,18.029999999999745,-0.0843039378813091,3294.58,3295.59,3274.54,3276.55,3276.59,3302.72,3276.06,3294.51
731,做空,止损,8.839999999999918,-0.0859728506787328,1568.64,1579.35,1556.72,1577.48,1577.47,1580.25,1557.48,1560.42
1666,做空,止盈,18.2199999999998,-0.08616904500549841,3862.0,3862.0,3841.25,3843.78,3843.78,3863.16,3842.82,3860.16
1004,做多,止盈,13.800000000000182,-0.08695652173914906,2420.3,2420.3,2402.99,2406.5,2406.5,2419.1,2402.7,2417.8
192,做多,止损,19.860000000000127,-0.0871097683786509,2907.9,2937.17,2906.08,2927.76,2927.77,2935.44,2899.45,2907.65
489,做空,止盈,11.840000000000146,-0.08952702702702131,2183.0,2200.82,2180.51,2194.84,2194.85,2202.56,2181.57,2189.59
969,做空,止盈,14.079999999999927,-0.0909090909091056,2650.25,2652.99,2633.62,2636.17,2636.17,2655.78,2634.9,2648.99
656,做多,止损,8.1099999999999,-0.09124537607891717,1527.68,1538.72,1526.51,1535.79,1535.79,1537.98,1525.8,1531.77
819,做空,止损,15.88000000000011,-0.0950881612090811,2314.04,2316.07,2293.33,2298.16,2298.16,2319.49,2294.84,2315.24
883,做空,止盈,16.829999999999927,-0.0956625074272213,2541.83,2543.87,2521.0,2525.0,2525.01,2544.42,2522.61,2541.27
1584,做多,止损,41.67000000000007,-0.09575233981282048,3829.72,3878.3,3822.5,3871.39,3871.38,3874.31,3806.35,3847.31
755,做空,止损,13.559999999999945,-0.0966076696165323,1779.86,1782.39,1761.62,1766.3,1766.3,1788.31,1762.93,1779.8
185,做多,止损,19.13000000000011,-0.0967067433350705,3083.58,3084.5,3063.58,3064.45,3064.45,3082.65,3061.41,3074.11
1524,做多,止盈,68.67999999999984,-0.09886429819452504,4011.12,4011.24,3927.45,3942.44,3942.39,4004.45,3924.12,3995.98
666,做空,止盈,8.799999999999955,-0.10568181818182597,1483.45,1487.35,1472.48,1474.65,1474.65,1488.48,1473.41,1478.49
1204,做多,止盈,23.259999999999764,-0.10705073086843539,3742.95,3746.04,3713.52,3719.69,3719.71,3743.55,3696.18,3743.01
219,做空,止盈,27.980000000000018,-0.10793423874195782,2691.07,2723.94,2691.07,2719.05,2719.05,2732.0,2694.09,2696.71
921,做多,止盈,13.590000000000146,-0.10816777041944363,2487.69,2511.46,2487.69,2501.28,2501.29,2509.99,2485.1,2500.21
1576,做空,止盈,21.399999999999636,-0.10934579439253202,4316.07,4320.03,4291.82,4294.67,4294.67,4325.0,4294.16,4314.79
1166,做空,止盈,14.990000000000236,-0.11140760507004979,3400.29,3420.45,3400.29,3415.28,3415.29,3421.21,3401.96,3417.49
13,做多,止损,15.429999999999836,-0.1127673363577317,3479.76,3498.0,3478.5,3495.19,3495.15,3496.26,3478.36,3485.62
1362,做空,止损,21.61999999999989,-0.11748381128584535,4404.37,4427.9,4402.46,4425.99,4425.99,4430.53,4405.0,4406.1
630,做空,止盈,8.329999999999927,-0.11884753901560838,1761.69,1771.0,1760.55,1770.02,1770.02,1773.78,1761.54,1765.27
1278,做多,止盈,16.40000000000009,-0.12195121951219444,3634.71,3635.0,3617.45,3618.31,3618.32,3633.0,3613.55,3630.17
971,做空,止损,19.079999999999927,-0.12316561844863302,2702.42,2721.5,2702.37,2721.5,2721.5,2722.5,2704.72,2710.95
1452,做多,止盈,19.109999999999673,-0.12506541077966818,4335.2,4342.99,4308.74,4316.09,4316.1,4340.6,4296.13,4340.25
1717,做空,止盈,18.730000000000018,-0.1281366791244041,3512.41,3514.1,3480.79,3493.68,3493.69,3520.63,3483.19,3483.97
167,做空,止盈,17.450000000000273,-0.12836676217766196,3269.59,3269.94,3248.31,3252.14,3252.14,3274.0,3250.55,3265.92
1010,做空,止损,11.760000000000218,-0.12840136054423387,2489.58,2501.47,2488.79,2501.34,2501.34,2502.0,2490.3,2491.81
610,做空,止盈,23.99000000000001,-0.12963734889537834,1890.58,1917.22,1890.36,1914.57,1914.57,1919.0,1893.47,1901.21
1570,做多,止盈,20.56999999999971,-0.13077297034518948,4476.78,4481.59,4448.74,4456.21,4456.21,4478.9,4439.75,4476.29
1682,做多,止盈,19.019999999999527,-0.13144058885384133,4160.76,4182.49,4160.76,4179.78,4179.78,4179.99,4158.65,4166.83
903,做多,止盈,14.0300000000002,-0.13257305773340314,2454.9,2454.99,2436.22,2440.87,2440.87,2453.13,2435.64,2452.1
1488,做空,止盈,22.029999999999745,-0.13345438039036014,4401.26,4423.29,4401.26,4423.29,4423.28,4425.0,4404.2,4406.48
529,做空,止损,18.74000000000001,-0.1350053361792941,1872.08,1884.96,1840.53,1853.34,1853.32,1887.0,1843.06,1866.89
661,做多,止损,6.880000000000109,-0.1366279069767169,1475.39,1478.08,1465.9,1468.51,1468.52,1477.14,1464.01,1474.9
238,做多,止盈,29.039999999999964,-0.1380853994490435,2773.2,2775.0,2743.81,2744.16,2744.16,2770.99,2743.51,2763.01
71,做空,止盈,17.58999999999969,-0.13814667424672422,3424.2,3433.0,3402.01,3406.61,3406.6,3433.09,3404.44,3428.87
1477,做多,止盈,19.090000000000146,-0.13986380303824267,4308.51,4310.07,4285.15,4289.42,4289.41,4307.4,4285.0,4305.0
1236,做多,止盈,17.860000000000127,-0.13997760358342565,3633.36,3640.66,3612.54,3615.5,3615.5,3638.16,3599.44,3631.67
320,做多,止盈,15.200000000000273,-0.14013157894737308,2640.2,2660.09,2638.13,2655.4,2655.39,2657.96,2637.01,2654.09
757,做空,止盈,9.839999999999918,-0.14024390243901355,1777.14,1787.74,1776.4,1786.98,1786.98,1787.84,1777.78,1786.03
1575,做空,止盈,20.159999999999854,-0.14384920634923445,4350.81,4373.24,4335.99,4370.97,4370.97,4374.83,4338.89,4341.51
257,做多,止盈,15.590000000000146,-0.14432328415650925,2587.66,2610.3,2586.43,2603.25,2603.26,2608.05,2585.54,2594.34
1683,做多,止盈,30.230000000000473,-0.14488918293086472,4147.79,4188.0,4142.5,4178.02,4178.02,4183.62,4139.65,4149.6
1052,做多,止盈,11.519999999999982,-0.1449652777777843,2503.56,2518.23,2503.01,2515.08,2515.08,2516.56,2502.97,2505.69
1552,做多,止盈,19.730000000000473,-0.14698428788649145,4470.97,4470.97,4444.55,4451.24,4451.23,4468.07,4436.26,4466.28
660,做空,止盈,11.400000000000091,-0.150000000000002,1468.52,1468.82,1455.17,1457.12,1457.11,1474.84,1456.88,1466.67
1392,做多,止损,35.51999999999953,-0.1509009009009193,4199.15,4200.85,4155.36,4163.63,4163.63,4195.49,4150.26,4195.3
1695,做空,止盈,31.450000000000273,-0.15325914149443948,3887.92,3898.99,3839.5,3856.47,3856.48,3918.0,3844.32,3892.23
1577,做空,止损,26.279999999999745,-0.1541095890410697,4303.62,4306.08,4265.06,4277.34,4277.34,4309.87,4269.11,4304.86
1357,做多,止损,21.770000000000437,-0.1548001837390824,4562.0,4569.79,4534.43,4540.23,4540.24,4566.42,4521.51,4561.71
951,做多,止盈,14.13000000000011,-0.15498938428875,2529.82,2530.5,2515.33,2515.69,2515.7,2528.31,2515.08,2519.71
520,做多,止盈,8.759999999999991,-0.1563926940639406,1867.06,1867.93,1855.1,1858.3,1858.3,1866.56,1853.86,1859.69
199,做空,止损,25.73999999999978,-0.15850815850815703,2465.32,2501.69,2464.32,2491.06,2491.06,2501.74,2468.4,2477.82
285,做多,止盈,18.210000000000036,-0.161998901702376,2639.59,2662.17,2638.58,2657.8,2657.8,2659.22,2635.88,2638.69
1544,做多,止盈,19.280000000000655,-0.1623443983402491,4172.02,4174.33,4152.48,4152.74,4152.74,4171.2,4151.72,4162.27
269,做多,止盈,21.890000000000327,-0.16263133851075134,2655.87,2684.55,2655.41,2677.76,2677.77,2680.99,2655.12,2658.0
195,做空,止盈,58.090000000000146,-0.1652608022034754,2839.25,2842.47,2768.55,2781.16,2780.82,2845.91,2778.15,2823.49
153,做空,止盈,13.819999999999709,-0.16642547033286761,3099.33,3106.0,3083.21,3085.51,3085.51,3106.33,3085.51,3103.86
114,做多,止盈,39.83999999999969,-0.16817269076304894,3254.99,3255.37,3210.0,3215.15,3215.15,3248.67,3204.6,3237.43
498,做多,止损,10.169999999999618,-0.16912487708946553,2107.2,2108.0,2084.67,2097.03,2097.01,2106.28,2077.22,2103.49
424,做多,止损,16.13000000000011,-0.16986980781151662,2278.13,2297.0,2277.05,2294.26,2294.26,2294.26,2273.38,2277.21
222,做空,止损,44.679999999999836,-0.17032229185317146,2790.55,2840.0,2784.11,2835.23,2835.22,2842.77,2791.72,2793.07
822,做多,止盈,11.370000000000346,-0.17062445030782722,2361.89,2378.08,2358.29,2373.26,2373.27,2376.14,2357.17,2358.38
61,做多,止盈,26.690000000000055,-0.17234919445484825,3218.25,3218.54,3187.1,3191.56,3191.56,3213.94,3187.08,3210.78
588,做多,止盈,11.460000000000036,-0.17626527050610605,1888.75,1889.3,1874.97,1877.29,1877.29,1887.28,1873.88,1884.66
1044,做多,止盈,14.590000000000146,-0.17751884852639613,2544.72,2562.0,2542.48,2559.31,2559.31,2559.41,2541.84,2543.0
1470,做空,止盈,35.38000000000011,-0.1806105144149324,4343.16,4392.91,4339.04,4378.54,4378.53,4397.44,4345.43,4354.76
1587,做空,止盈,20.570000000000164,-0.18230432668935198,3833.73,3854.55,3825.0,3854.3,3854.3,3857.24,3828.75,3837.02
1177,做多,止损,20.90000000000009,-0.18803827751197483,3649.0,3673.84,3645.35,3669.9,3669.91,3669.91,3640.0,3651.63
895,做空,止盈,12.320000000000164,-0.18912337662340512,2483.29,2496.37,2483.2,2495.61,2495.6,2502.53,2485.53,2490.67
322,做多,止盈,19.320000000000164,-0.19047619047620393,2638.0,2663.57,2637.4,2657.32,2657.33,2659.89,2634.07,2645.77
1595,做空,止损,22.039999999999964,-0.1928312159709622,3713.78,3740.91,3713.19,3735.82,3735.82,3749.5,3717.44,3724.95
452,做多,止盈,13.900000000000091,-0.1942446043165324,2189.77,2190.75,2173.31,2175.87,2175.88,2188.05,2170.12,2175.49
600,做空,止损,11.480000000000018,-0.19425087108014064,1818.53,1832.58,1818.28,1830.01,1830.0,1836.51,1820.51,1824.39
1715,做多,止盈,28.2800000000002,-0.1944837340876931,3520.36,3527.81,3485.2,3492.08,3492.09,3522.31,3478.49,3519.09
62,做空,止盈,18.419999999999618,-0.19815418023885514,3207.55,3226.23,3207.55,3225.97,3225.96,3226.29,3211.2,3215.08
1302,做多,止盈,18.140000000000327,-0.2001102535832188,3586.38,3587.43,3566.32,3568.24,3568.25,3583.8,3564.19,3579.55
642,做空,止损,6.980000000000018,-0.20200573065903699,1467.13,1468.88,1454.22,1460.15,1460.15,1475.3,1455.63,1466.63
732,做多,止盈,11.86999999999989,-0.2021903959562016,1566.6,1567.93,1553.54,1554.73,1554.73,1565.53,1552.36,1563.79
1669,做多,止盈,19.26000000000022,-0.20456905503632167,3743.36,3752.95,3721.9,3724.1,3724.24,3749.01,3720.07,3742.5
832,做多,止盈,13.440000000000055,-0.2046130952380944,2551.07,2553.5,2534.07,2537.63,2537.62,2550.75,2531.2,2540.88
194,做空,止盈,24.179999999999836,-0.2059553349875952,2845.5,2871.5,2844.88,2869.68,2869.68,2872.75,2849.86,2851.77
554,做多,止盈,8.529999999999973,-0.2063305978898003,1883.22,1883.22,1874.24,1874.69,1874.68,1881.46,1870.1,1880.23
783,做多,止损,13.590000000000146,-0.2082413539367106,1775.46,1776.33,1760.11,1761.87,1761.87,1773.5,1758.73,1772.49
1221,做多,止损,19.929999999999836,-0.21023582538886548,3661.12,3661.76,3639.03,3641.19,3641.19,3657.57,3636.01,3656.27
1600,做空,止盈,33.27000000000044,-0.2103997595431292,4165.5,4199.73,4163.0,4198.77,4198.77,4220.89,4170.0,4172.14
174,做多,止损,18.299999999999727,-0.21420765027323121,3319.12,3321.0,3298.39,3300.82,3300.81,3317.08,3294.37,3316.32
1050,做多,止盈,11.150000000000091,-0.21524663677130684,2522.83,2522.83,2509.39,2511.68,2511.68,2520.43,2504.95,2519.42
1631,做多,止盈,20.759999999999764,-0.21531791907515924,3987.05,4013.17,3984.61,4007.81,4007.8,4008.7,3980.32,3991.0
765,做空,止损,19.65000000000009,-0.21882951653943689,1769.1,1788.82,1768.47,1788.75,1788.76,1790.21,1772.77,1774.98
1494,做空,止损,21.470000000000255,-0.22123893805309472,4525.55,4547.67,4525.55,4547.02,4547.02,4549.88,4530.3,4533.08
649,做多,止盈,9.769999999999982,-0.22517911975435512,1567.95,1579.95,1567.94,1577.72,1577.72,1577.75,1567.38,1570.94
1554,做多,止盈,21.44000000000051,-0.22761194029850715,4520.43,4521.27,4491.03,4498.99,4498.99,4516.39,4490.58,4505.91
1088,做空,止盈,13.050000000000182,-0.22835249042145414,2195.75,2207.42,2177.3,2182.7,2182.62,2207.72,2180.28,2199.93
1274,做多,止盈,21.25,-0.22964705882353456,3690.51,3692.25,3669.25,3669.26,3669.25,3687.37,3616.66,3682.1
673,做多,止盈,10.950000000000045,-0.23105022831049885,1481.91,1487.48,1469.73,1470.96,1470.95,1484.95,1469.36,1483.08
1660,做多,止盈,21.590000000000146,-0.2348309402501218,3879.58,3879.59,3852.47,3857.99,3858.0,3874.52,3851.0,3867.99
462,做空,止盈,19.929999999999836,-0.23582538886100635,2191.1,2194.58,2166.48,2171.17,2171.18,2204.4,2171.18,2187.69
441,做多,止盈,23.88000000000011,-0.24078726968174094,2083.84,2090.5,2054.9,2059.96,2059.96,2084.75,2053.37,2077.04
245,做多,止损,14.950000000000273,-0.2408026755852738,2781.11,2781.12,2743.91,2766.16,2766.16,2777.52,2737.62,2751.05
714,做空,止损,7.769999999999982,-0.24324324324322744,1627.8,1636.4,1627.45,1635.57,1635.58,1638.77,1629.34,1630.73
100,做空,止损,40.48000000000002,-0.24431818181817858,3227.72,3269.82,3224.61,3268.2,3268.21,3274.8,3234.5,3238.89
451,做多,止盈,17.929999999999836,-0.24707194645844266,2184.43,2184.43,2166.27,2166.5,2166.49,2180.0,2165.65,2177.31
1711,做多,止盈,18.90000000000009,-0.24761904761903777,3716.42,3740.0,3713.43,3735.32,3735.32,3735.32,3703.46,3713.71
45,做多,止损,18.949999999999818,-0.24854881266491197,3263.0,3263.0,3243.01,3244.05,3244.05,3258.29,3237.0,3255.96
1426,做多,止盈,22.529999999999745,-0.24900133155795143,4421.52,4451.72,4416.26,4444.05,4444.04,4446.11,4409.48,4422.58
761,做空,止盈,11.019999999999982,-0.2522686025408328,1755.4,1767.7,1755.0,1766.42,1766.43,1769.2,1757.78,1758.72
827,做空,止损,20.41000000000031,-0.25281724644780873,2461.22,2482.51,2457.29,2481.63,2481.64,2487.5,2462.45,2468.95
557,做空,止损,10.8599999999999,-0.2541436464088413,1897.14,1909.4,1895.57,1908.0,1908.01,1912.85,1898.33,1899.84
512,做多,止损,14.200000000000045,-0.2563380281690043,1917.48,1939.12,1909.41,1931.68,1931.67,1935.48,1902.0,1911.83
417,做空,止盈,19.0,-0.25789473684208614,2519.62,2549.88,2518.8,2538.62,2538.62,2550.58,2523.7,2529.44
1592,做多,止损,18.639999999999873,-0.25804721030042804,3831.46,3832.0,3809.79,3812.82,3812.81,3827.19,3809.52,3820.07
193,做多,止盈,32.36999999999989,-0.25949953660797404,2843.09,2883.86,2820.02,2875.46,2875.46,2875.46,2801.53,2838.31
99,做空,止盈,33.99000000000024,-0.26095910561930813,3170.91,3211.13,3166.22,3204.9,3204.91,3213.15,3175.09,3195.53
1588,做多,止盈,21.090000000000146,-0.26268373636794334,3833.9,3833.9,3808.11,3812.81,3812.8,3828.36,3788.5,3823.66
1721,做空,止盈,15.930000000000291,-0.2630257376020074,3515.59,3520.62,3493.81,3499.66,3499.66,3523.52,3498.0,3515.12
385,做空,止盈,11.950000000000273,-0.2644351464434964,2109.14,2130.4,2107.34,2121.09,2121.1,2135.6,2110.5,2114.5
1306,做空,止损,19.190000000000055,-0.2678478374153131,3645.5,3669.38,3640.01,3664.69,3664.7,3674.78,3645.15,3650.71
645,做空,止盈,37.75,-0.268344370860924,1550.46,1599.96,1539.19,1588.21,1588.15,1639.0,1549.32,1558.3
488,做空,止损,12.86999999999989,-0.26961926961929167,2158.42,2172.99,2149.39,2171.29,2171.3,2184.8,2152.86,2162.31
321,做多,止盈,17.420000000000073,-0.26980482204361644,2638.92,2639.2,2621.27,2621.5,2621.51,2634.5,2616.72,2625.0
1345,做多,止盈,30.089999999999236,-0.2715187770023357,4687.89,4734.63,4687.88,4717.98,4717.98,4726.46,4686.73,4687.98
825,做多,止盈,15.2800000000002,-0.27159685863874583,2422.56,2448.88,2422.04,2437.84,2437.84,2444.73,2420.21,2425.85
1042,做多,止盈,15.200000000000273,-0.2723684210526183,2514.32,2516.83,2498.2,2499.12,2499.11,2512.69,2495.22,2512.2
118,做多,止盈,14.829999999999927,-0.272420768712069,3258.23,3259.24,3240.3,3243.4,3243.41,3255.2,3234.48,3254.14
1289,做多,止盈,31.600000000000364,-0.2727848101265757,3414.8,3415.13,3382.88,3383.2,3383.2,3406.51,3382.0,3404.03
301,做空,止盈,14.979999999999563,-0.27436582109480956,2726.01,2741.7,2726.0,2740.99,2741.0,2749.6,2730.11,2734.46
1561,做空,止损,22.81999999999971,-0.2751971954425866,4565.5,4590.0,4565.0,4588.32,4588.32,4593.65,4571.28,4577.39
640,做空,止盈,10.060000000000173,-0.27534791252484436,1538.33,1551.15,1536.18,1548.39,1548.4,1556.91,1538.95,1550.5
1719,做多,止盈,15.529999999999745,-0.27623953638119986,3491.05,3512.72,3488.9,3506.58,3506.58,3508.43,3487.1,3495.83
138,做空,止损,18.700000000000273,-0.27647058823529397,3304.11,3304.29,3280.24,3285.41,3285.41,3306.32,3285.41,3290.19
416,做空,止盈,13.710000000000036,-0.27716994894239033,2497.09,2515.29,2494.93,2510.8,2510.8,2519.0,2498.73,2508.58
1737,做空,止损,15.539999999999964,-0.2786357786357746,3333.38,3362.47,3329.86,3348.92,3348.93,3369.15,3334.19,3352.58
36,做多,止盈,31.940000000000055,-0.27927363807138567,3252.98,3256.92,3213.0,3221.04,3221.04,3248.0,3210.28,3241.4
25,做多,止盈,19.159999999999854,-0.2818371607515489,3396.7,3396.7,3376.54,3377.54,3377.53,3391.3,3374.67,3384.69
1051,做多,止盈,11.230000000000018,-0.28227960819230746,2508.78,2508.99,2492.32,2497.55,2497.55,2505.82,2489.4,2503.57
814,做空,止盈,28.86999999999989,-0.28333910633875536,2310.88,2346.0,2309.27,2339.75,2339.76,2346.85,2317.45,2341.6
1327,做空,止损,25.590000000000146,-0.28409534974601,4197.74,4223.33,4197.73,4223.33,4223.33,4225.67,4205.0,4219.64
1353,做空,止盈,24.31999999999971,-0.2861842105263207,4530.0,4558.0,4527.61,4554.32,4554.31,4558.36,4534.57,4537.97
562,做多,止盈,9.039999999999964,-0.28650442477875315,1889.49,1892.08,1880.08,1880.45,1880.46,1889.49,1876.02,1887.79
201,做多,止损,35.460000000000036,-0.2901861252115046,2586.89,2632.8,2583.77,2622.35,2622.35,2622.51,2583.44,2600.0
961,做多,止盈,13.900000000000091,-0.29064748201438395,2665.14,2665.36,2649.09,2651.24,2651.25,2661.32,2633.36,2660.49
46,做多,止损,14.069999999999709,-0.2906894100924115,3170.58,3172.81,3152.36,3156.51,3156.52,3168.72,3124.18,3161.38
1178,做多,止盈,38.90000000000009,-0.29305912596401196,3623.9,3623.9,3584.22,3585.0,3585.0,3612.5,3582.41,3603.88
183,做空,止盈,13.730000000000018,-0.2935178441369406,3064.87,3079.46,3058.83,3078.6,3078.6,3080.39,3062.86,3064.65
438,做空,止盈,10.7800000000002,-0.29499072356213146,2103.17,2104.0,2085.0,2092.39,2092.39,2104.52,2088.18,2103.0
1591,做多,止损,20.769999999999982,-0.2961001444390776,3839.1,3839.47,3817.61,3818.33,3818.33,3833.32,3816.65,3825.13
1080,做空,止盈,17.0,-0.2982352941176567,2298.8,2303.07,2274.43,2281.8,2281.8,2308.0,2279.5,2300.44
931,做多,止盈,13.179999999999836,-0.29969650986341934,2514.6,2515.14,2501.41,2501.42,2501.41,2511.19,2498.07,2508.91
1099,做多,止盈,22.230000000000018,-0.3004948268106087,2404.0,2438.68,2391.13,2426.23,2426.23,2432.0,2385.0,2395.3
1074,做多,止盈,16.61999999999989,-0.3044524669073393,2505.48,2508.73,2488.04,2488.86,2488.85,2503.67,2487.05,2501.6
1435,做多,止盈,23.780000000000655,-0.30529857022708234,4602.47,4602.47,4577.67,4578.69,4578.68,4595.21,4570.0,4585.4
651,做多,止盈,11.930000000000064,-0.30595138306790204,1556.66,1556.88,1544.43,1544.73,1544.73,1553.23,1541.04,1549.5
500,做多,止盈,16.610000000000127,-0.30764599638772355,2033.91,2041.7,2014.68,2017.3,2017.3,2036.59,2013.6,2023.93
1216,做空,止盈,17.76000000000022,-0.30799549549548044,3674.18,3692.22,3673.3,3691.94,3691.93,3698.0,3678.77,3681.4
727,做空,止盈,10.809999999999945,-0.3080481036077654,1584.28,1597.0,1584.28,1595.09,1595.05,1599.32,1587.61,1591.0
516,做多,止盈,10.349999999999909,-0.3082125603864814,1880.36,1881.15,1868.88,1870.01,1870.0,1877.96,1865.88,1871.48
1417,做空,止盈,22.649999999999636,-0.30860927152317413,4653.53,4653.82,4616.75,4630.88,4630.89,4654.59,4623.74,4642.24
1343,做多,止损,34.710000000000036,-0.3114376260443788,4720.62,4720.81,4680.0,4685.91,4685.91,4710.0,4679.65,4707.72
1454,做多,止盈,55.279999999999745,-0.3125904486251777,4320.37,4321.24,4258.01,4265.09,4265.1,4303.96,4257.2,4303.95
734,做空,止盈,7.830000000000155,-0.3128991060025539,1600.35,1608.25,1599.62,1608.18,1608.19,1610.53,1602.07,1603.3
784,做多,止盈,17.24000000000001,-0.3132250580046323,1758.09,1760.6,1735.2,1740.85,1740.84,1755.2,1731.7,1753.09
