排名,止损延迟(K线),止损延迟(分钟),K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比,平均持仓K线数
838,43,645,0.18,2376,63.72,271.5727,11.43,1.79,37.4
839,27,405,0.33,871,63.72,105.5587,12.12,1.84,26.6
840,28,420,0.33,871,63.72,105.5587,12.12,1.84,26.9
841,39,585,0.21,1937,63.71,223.1658,11.52,1.79,34.8
842,32,480,0.29,1124,63.70,133.5488,11.88,1.82,29.5
843,33,495,0.36,719,63.70,88.8137,12.35,1.85,28.9
844,26,390,0.44,460,63.70,59.0513,12.84,1.88,24.3
845,45,675,0.15,2961,63.69,335.4484,11.33,1.78,39.4
846,41,615,0.2,2085,63.69,239.0774,11.47,1.79,35.8
847,50,750,0.12,3650,63.67,411.3161,11.27,1.78,42.6
848,30,450,0.51,311,63.67,42.2763,13.59,1.94,25.4
849,31,465,0.51,311,63.67,42.2763,13.59,1.94,25.7
850,32,480,0.51,311,63.67,42.2763,13.59,1.94,26.1
851,31,465,0.3,1048,63.65,124.7488,11.90,1.82,28.9
852,32,480,0.3,1048,63.65,124.7488,11.90,1.82,29.2
853,49,735,0.71,132,63.64,23.0494,17.46,2.20,35.7
854,49,735,0.72,132,63.64,23.0494,17.46,2.20,35.7
855,50,750,0.71,132,63.64,23.0494,17.46,2.20,36.0
856,50,750,0.72,132,63.64,23.0494,17.46,2.20,36.0
857,42,630,0.19,2246,63.62,255.5727,11.38,1.78,36.7
858,33,495,0.26,1358,63.62,158.5088,11.67,1.80,31.1
859,32,480,0.28,1182,63.62,139.2643,11.78,1.81,30.2
860,29,435,0.42,514,63.62,65.4848,12.74,1.88,26.0
861,26,390,0.34,819,63.61,99.1587,12.11,1.83,26.2
862,29,435,0.35,764,63.61,93.1154,12.19,1.84,27.5
863,31,465,0.29,1124,63.61,132.7488,11.81,1.81,29.2
864,26,390,0.33,871,63.61,104.7587,12.03,1.83,26.2
865,50,750,0.1,4115,63.60,459.7161,11.17,1.77,43.7
866,27,405,0.38,640,63.59,79.0499,12.35,1.85,26.4
867,28,420,0.38,640,63.59,79.0499,12.35,1.85,26.7
868,23,345,0.46,412,63.59,53.3230,12.94,1.89,22.8
869,24,360,0.46,412,63.59,53.3230,12.94,1.89,23.1
870,25,375,0.46,412,63.59,53.3230,12.94,1.89,23.4
871,38,570,0.22,1796,63.59,205.6418,11.45,1.79,33.9
872,35,525,0.23,1669,63.57,191.7157,11.49,1.79,32.4
873,27,405,0.39,612,63.56,75.8499,12.39,1.85,26.2
874,28,420,0.39,612,63.56,75.8499,12.39,1.85,26.5
875,43,645,0.59,214,63.55,31.3684,14.66,2.01,30.2
876,30,450,0.3,1048,63.55,123.9488,11.83,1.81,28.7
877,29,435,0.32,927,63.54,110.5690,11.93,1.82,27.8
878,31,465,0.28,1182,63.54,138.4643,11.71,1.80,29.9
879,41,615,0.19,2246,63.54,253.9727,11.31,1.78,36.3
880,32,480,0.25,1445,63.53,166.8643,11.55,1.79,30.9
881,45,675,0.16,2769,63.52,310.4220,11.21,1.77,39.1
882,30,450,0.29,1124,63.52,131.9488,11.74,1.80,28.9
883,33,495,0.57,233,63.52,33.2981,14.29,1.98,26.2
884,34,510,0.57,233,63.52,33.2981,14.29,1.98,26.5
885,35,525,0.57,233,63.52,33.2981,14.29,1.98,26.7
886,36,540,0.57,233,63.52,33.2981,14.29,1.98,27.0
887,27,405,0.37,677,63.52,82.7791,12.23,1.84,26.6
888,28,420,0.37,677,63.52,82.7791,12.23,1.84,26.9
889,50,750,0.11,3881,63.51,431.7161,11.12,1.76,43.1
890,32,480,0.27,1277,63.51,148.4643,11.63,1.80,30.6
891,49,735,0.12,3650,63.51,406.5161,11.14,1.76,42.3
892,26,390,0.49,348,63.51,45.9774,13.21,1.91,24.0
893,47,705,0.13,3406,63.51,378.9308,11.13,1.76,40.9
894,29,435,0.41,548,63.50,68.7603,12.55,1.86,26.6
895,29,435,0.5,326,63.50,43.2976,13.28,1.91,24.9
896,33,495,0.55,252,63.49,35.2981,14.01,1.96,26.6
897,34,510,0.55,252,63.49,35.2981,14.01,1.96,26.9
898,35,525,0.55,252,63.49,35.2981,14.01,1.96,27.2
899,36,540,0.55,252,63.49,35.2981,14.01,1.96,27.5
900,37,555,0.22,1796,63.47,204.0295,11.36,1.78,33.6
901,40,600,0.2,2086,63.47,235.4774,11.29,1.77,35.4
902,32,480,0.24,1563,63.47,178.8713,11.44,1.78,31.0
903,45,675,0.14,3175,63.46,352.8220,11.11,1.76,39.9
904,44,660,0.17,2586,63.46,289.2220,11.18,1.77,38.4
905,30,450,0.28,1182,63.45,137.6643,11.65,1.80,29.6
906,49,735,0.1,4115,63.45,454.9161,11.06,1.76,43.4
907,29,435,0.31,974,63.45,114.9690,11.80,1.81,27.8
908,38,570,0.21,1937,63.45,218.8418,11.30,1.77,34.4
909,26,390,0.38,640,63.44,78.2499,12.23,1.84,25.9
910,29,435,0.54,268,63.43,36.8573,13.75,1.94,25.0
911,31,465,0.27,1277,63.43,147.6643,11.56,1.79,30.3
912,42,630,0.18,2376,63.43,265.9727,11.19,1.77,37.0
913,48,720,0.12,3650,63.42,404.1161,11.07,1.76,42.0
914,44,660,0.15,2961,63.42,329.0484,11.11,1.76,39.0
915,31,465,0.36,719,63.42,87.1692,12.12,1.83,28.3
916,32,480,0.36,719,63.42,87.1692,12.12,1.83,28.7
917,44,660,0.62,194,63.40,29.0009,14.95,2.02,30.0
918,45,675,0.62,194,63.40,29.0009,14.95,2.02,30.3
919,46,690,0.62,194,63.40,29.0009,14.95,2.02,30.7
920,47,705,0.62,194,63.40,29.0009,14.95,2.02,31.2
921,26,390,0.39,612,63.40,75.0499,12.26,1.84,25.7
922,27,405,0.43,489,63.39,61.0513,12.48,1.85,25.3
923,28,420,0.43,489,63.39,61.0513,12.48,1.85,25.5
924,31,465,0.25,1445,63.39,165.2643,11.44,1.78,30.6
925,27,405,0.4,579,63.39,71.4499,12.34,1.84,26.3
926,28,420,0.4,579,63.39,71.4499,12.34,1.84,26.6
927,26,390,0.37,677,63.37,81.9791,12.11,1.83,26.2
928,44,660,0.61,202,63.37,29.8046,14.75,2.01,29.9
929,45,675,0.61,202,63.37,29.8046,14.75,2.01,30.2
930,46,690,0.61,202,63.37,29.8046,14.75,2.01,30.5
931,47,705,0.61,202,63.37,29.8046,14.75,2.01,31.0
932,49,735,0.11,3881,63.36,426.9161,11.00,1.75,42.8
933,48,720,0.1,4115,63.35,451.7161,10.98,1.75,43.1
934,30,450,0.27,1277,63.35,146.8643,11.50,1.78,30.0
935,22,330,0.46,412,63.35,52.1911,12.67,1.86,22.5
936,38,570,0.58,221,63.35,31.4444,14.23,1.97,28.1
937,37,555,0.21,1937,63.35,217.2295,11.21,1.76,34.1
938,29,435,0.51,311,63.34,41.2965,13.28,1.91,25.1
939,41,615,0.18,2376,63.34,264.3727,11.13,1.76,36.6
940,31,465,0.24,1563,63.34,177.2713,11.34,1.77,30.7
941,38,570,0.6,210,63.33,30.3236,14.44,1.98,27.6
942,32,480,0.26,1358,63.33,155.2643,11.43,1.78,30.8
943,39,585,0.2,2086,63.33,233.0774,11.17,1.76,35.1
944,30,450,0.53,278,63.31,37.8371,13.61,1.93,25.7
945,31,465,0.53,278,63.31,37.8371,13.61,1.93,26.0
946,32,480,0.53,278,63.31,37.8371,13.61,1.93,26.4
947,40,600,0.19,2247,63.28,249.5727,11.11,1.76,35.9
948,48,720,0.11,3881,63.28,424.5161,10.94,1.74,42.5
949,30,450,0.36,719,63.28,86.3692,12.01,1.82,28.0
950,23,345,0.45,433,63.28,54.5949,12.61,1.86,22.9
951,24,360,0.45,433,63.28,54.5949,12.61,1.86,23.2
952,25,375,0.45,433,63.28,54.5949,12.61,1.86,23.5
953,27,405,0.48,373,63.27,48.0094,12.87,1.88,24.6
954,28,420,0.48,373,63.27,48.0094,12.87,1.88,24.8
955,46,690,0.13,3406,63.27,372.5308,10.94,1.74,40.6
956,29,435,0.3,1048,63.26,121.3690,11.58,1.79,28.4
957,29,435,0.29,1124,63.26,129.3690,11.51,1.78,28.6
958,44,660,0.63,185,63.24,27.7286,14.99,2.02,30.4
959,45,675,0.63,185,63.24,27.7286,14.99,2.02,30.7
960,46,690,0.63,185,63.24,27.7286,14.99,2.02,31.0
961,47,705,0.63,185,63.24,27.7286,14.99,2.02,31.5
962,44,660,0.16,2769,63.24,304.0220,10.98,1.75,38.7
963,34,510,0.23,1670,63.23,187.3157,11.22,1.76,32.1
964,30,450,0.52,291,63.23,39.0490,13.42,1.91,25.3
965,31,465,0.52,291,63.23,39.0490,13.42,1.91,25.6
966,32,480,0.52,291,63.23,39.0490,13.42,1.91,26.0
967,27,405,0.42,514,63.23,63.6745,12.39,1.84,25.3
968,28,420,0.42,514,63.23,63.6745,12.39,1.84,25.6
969,43,645,0.17,2586,63.23,284.3727,11.00,1.75,37.9
970,27,405,0.35,764,63.22,90.5051,11.85,1.81,26.8
971,28,420,0.35,764,63.22,90.5051,11.85,1.81,27.1
972,27,405,0.32,927,63.21,107.9587,11.65,1.79,27.2
973,28,420,0.32,927,63.21,107.9587,11.65,1.79,27.5
974,26,390,0.4,579,63.21,70.6499,12.20,1.83,25.8
975,29,435,0.28,1182,63.20,135.0845,11.43,1.78,29.3
976,36,540,0.22,1796,63.20,199.9355,11.13,1.76,33.2
977,26,390,0.43,489,63.19,60.2513,12.32,1.84,24.7
978,30,450,0.25,1445,63.18,162.8643,11.27,1.77,30.4
979,31,465,0.26,1358,63.18,153.6643,11.32,1.77,30.5
980,44,660,0.14,3175,63.18,345.6220,10.89,1.74,39.5
981,43,645,0.15,2961,63.15,322.5992,10.89,1.74,38.5
982,39,585,0.19,2247,63.15,247.1727,11.00,1.75,35.6
983,30,450,0.24,1563,63.15,174.8713,11.19,1.76,30.5
984,27,405,0.31,974,63.14,112.3587,11.54,1.78,27.1
985,28,420,0.31,974,63.14,112.3587,11.54,1.78,27.4
986,27,405,0.41,548,63.14,66.9500,12.22,1.83,25.9
987,28,420,0.41,548,63.14,66.9500,12.22,1.83,26.1
988,25,375,0.34,819,63.13,95.9222,11.71,1.79,25.9
989,44,660,0.66,160,63.12,24.4948,15.31,2.04,30.4
990,45,675,0.66,160,63.12,24.4948,15.31,2.04,30.8
991,46,690,0.66,160,63.12,24.4948,15.31,2.04,31.1
992,47,705,0.66,160,63.12,24.4948,15.31,2.04,31.6
993,33,495,0.23,1670,63.11,185.7157,11.12,1.75,31.9
994,30,450,0.26,1358,63.11,152.8643,11.26,1.76,30.2
995,21,315,0.46,412,63.11,51.3911,12.47,1.85,22.1
996,26,390,0.32,927,63.11,107.1587,11.56,1.78,26.8
997,49,735,0.79,103,63.11,18.8870,18.34,2.24,37.4
998,50,750,0.79,103,63.11,18.8870,18.34,2.24,37.7
999,40,600,0.18,2377,63.10,259.9727,10.94,1.74,36.2
1000,23,345,0.47,393,63.10,49.7230,12.65,1.86,23.1
1001,24,360,0.47,393,63.10,49.7230,12.65,1.86,23.4
1002,25,375,0.47,393,63.10,49.7230,12.65,1.86,23.7
1003,47,705,0.12,3650,63.10,393.3308,10.78,1.73,41.6
1004,30,450,0.57,233,63.09,32.4537,13.93,1.94,25.1
1005,31,465,0.57,233,63.09,32.4537,13.93,1.94,25.5
1006,32,480,0.57,233,63.09,32.4537,13.93,1.94,25.8
1007,26,390,0.35,764,63.09,89.7051,11.74,1.80,26.4
1008,36,540,0.21,1937,63.09,213.1355,11.00,1.75,33.7
1009,39,585,0.59,214,63.08,30.5684,14.28,1.97,28.6
1010,40,600,0.59,214,63.08,30.5684,14.28,1.97,29.1
1011,41,615,0.59,214,63.08,30.5684,14.28,1.97,29.4
1012,42,630,0.59,214,63.08,30.5684,14.28,1.97,29.7
1013,44,660,0.67,157,63.06,24.0948,15.35,2.04,29.8
1014,45,675,0.67,157,63.06,24.0948,15.35,2.04,30.1
1015,46,690,0.67,157,63.06,24.0948,15.35,2.04,30.5
1016,47,705,0.67,157,63.06,24.0948,15.35,2.04,31.0
1017,22,330,0.45,433,63.05,53.4631,12.35,1.84,22.6
1018,38,570,0.2,2086,63.04,227.9533,10.93,1.74,34.7
1019,26,390,0.31,974,63.04,111.5587,11.45,1.77,26.7
1020,29,435,0.27,1277,63.04,143.4845,11.24,1.76,29.7
1021,47,705,0.1,4115,63.04,440.1308,10.70,1.72,42.7
1022,26,390,0.42,514,63.04,62.8745,12.23,1.83,24.8
1023,25,375,0.33,871,63.03,100.7222,11.56,1.78,25.9
1024,45,675,0.13,3406,63.01,365.3308,10.73,1.72,40.2
1025,29,435,0.36,719,63.00,84.5894,11.76,1.80,27.7
1026,26,390,0.48,373,63.00,47.2094,12.66,1.86,24.1
1027,28,420,0.29,1124,62.99,126.7587,11.28,1.76,28.3
1028,39,585,0.18,2377,62.98,257.5727,10.84,1.73,35.9
1029,27,405,0.3,1048,62.98,118.7587,11.33,1.77,27.7
1030,28,420,0.3,1048,62.98,118.7587,11.33,1.77,28.0
1031,35,525,0.22,1796,62.97,196.7054,10.95,1.74,32.9
1032,26,390,0.41,548,62.96,66.1500,12.07,1.81,25.4
1033,29,435,0.53,278,62.95,36.8573,13.26,1.89,25.3
1034,47,705,0.11,3881,62.95,412.9308,10.64,1.72,42.1
1035,43,645,0.16,2769,62.95,297.5727,10.75,1.73,38.2
1036,28,420,0.28,1182,62.94,132.4742,11.21,1.76,29.0
1037,37,555,0.2,2086,62.94,226.3410,10.85,1.73,34.4
1038,43,645,0.14,3175,62.93,339.1727,10.68,1.72,39.1
1039,30,450,0.56,240,62.92,32.8537,13.69,1.92,25.0
1040,31,465,0.56,240,62.92,32.8537,13.69,1.92,25.3
1041,32,480,0.56,240,62.92,32.8537,13.69,1.92,25.7
1042,42,630,0.17,2586,62.92,277.9727,10.75,1.72,37.6
1043,29,435,0.25,1445,62.91,159.4845,11.04,1.74,30.1
1044,27,405,0.29,1124,62.90,125.9587,11.21,1.76,28.0
1045,37,555,0.58,221,62.90,30.6320,13.86,1.93,27.9
1046,29,435,0.52,291,62.89,38.0692,13.08,1.88,25.0
1047,43,645,0.62,194,62.89,28.2009,14.54,1.98,29.5
1048,27,405,0.5,326,62.88,41.6976,12.79,1.86,24.3
1049,28,420,0.5,326,62.88,41.6976,12.79,1.86,24.6
1050,26,390,0.3,1048,62.88,117.9587,11.26,1.76,27.3
1051,35,525,0.21,1937,62.88,209.9054,10.84,1.73,33.4
1052,48,720,0.71,132,62.88,22.2494,16.86,2.14,35.4
1053,48,720,0.72,132,62.88,22.2494,16.86,2.14,35.4
1054,32,480,0.23,1670,62.87,182.4713,10.93,1.74,31.6
1055,43,645,0.61,202,62.87,29.0046,14.36,1.97,29.4
1056,20,300,0.46,412,62.86,50.5440,12.27,1.83,21.6
1057,27,405,0.28,1182,62.86,131.6742,11.14,1.75,28.7
1058,37,555,0.6,210,62.86,29.5113,14.05,1.95,27.3
1059,42,630,0.15,2961,62.85,315.3992,10.65,1.72,38.1
1060,22,330,0.47,393,62.85,48.5911,12.36,1.83,22.8
1061,46,690,0.12,3650,62.85,386.1308,10.58,1.71,41.2
1062,38,570,0.19,2247,62.84,241.2487,10.74,1.72,35.2
1063,41,615,0.17,2586,62.84,276.3727,10.69,1.72,37.2
1064,29,435,0.24,1563,62.83,170.6915,10.92,1.73,30.2
1065,25,375,0.44,460,62.83,55.8147,12.13,1.82,23.9
1066,46,690,0.1,4115,62.82,432.9308,10.52,1.71,42.3
1067,21,315,0.45,433,62.82,52.6631,12.16,1.82,22.3
1068,29,435,0.26,1358,62.81,149.4845,11.01,1.74,29.9
1069,25,375,0.38,640,62.81,75.0134,11.72,1.79,25.6
1070,26,390,0.29,1124,62.81,125.1587,11.14,1.75,27.6
1071,41,615,0.15,2961,62.78,313.7992,10.60,1.71,37.7
1072,25,375,0.37,677,62.78,78.7426,11.63,1.78,25.9
1073,26,390,0.28,1182,62.77,130.8742,11.07,1.74,28.3
1074,44,660,0.13,3406,62.77,358.9308,10.54,1.71,39.8
1075,24,360,0.34,819,62.76,93.5222,11.42,1.77,25.6
1076,31,465,0.23,1670,62.75,180.8713,10.83,1.73,31.3
1077,37,555,0.19,2247,62.75,239.6363,10.66,1.72,34.9
1078,25,375,0.39,612,62.75,71.8134,11.73,1.79,25.4
1079,44,660,0.65,169,62.72,24.8948,14.73,1.99,30.7
1080,45,675,0.65,169,62.72,24.8948,14.73,1.99,31.0
1081,46,690,0.65,169,62.72,24.8948,14.73,1.99,31.4
1082,47,705,0.65,169,62.72,24.8948,14.73,1.99,31.9
1083,46,690,0.11,3881,62.72,405.7308,10.45,1.70,41.8
1084,43,645,0.63,185,62.70,26.9286,14.56,1.98,29.9
1085,27,405,0.51,311,62.70,39.6965,12.76,1.86,24.4
1086,28,420,0.51,311,62.70,39.6965,12.76,1.86,24.7
1087,30,450,0.55,252,62.70,33.6537,13.35,1.90,25.5
1088,31,465,0.55,252,62.70,33.6537,13.35,1.90,25.9
1089,32,480,0.55,252,62.70,33.6537,13.35,1.90,26.3
1090,24,360,0.33,871,62.69,98.3222,11.29,1.76,25.6
1091,27,405,0.54,268,62.69,35.2573,13.16,1.88,24.4
1092,28,420,0.54,268,62.69,35.2573,13.16,1.88,24.6
1093,38,570,0.18,2377,62.68,251.6487,10.59,1.71,35.6
1094,29,435,0.57,233,62.66,31.4739,13.51,1.90,24.8
1095,34,510,0.22,1797,62.66,192.3054,10.70,1.72,32.6
1096,42,630,0.16,2769,62.66,291.1727,10.52,1.70,37.8
1097,24,360,0.38,640,62.66,74.2134,11.60,1.78,25.3
1098,36,540,0.2,2086,62.66,221.4470,10.62,1.71,34.0
1099,28,420,0.27,1277,62.65,139.2742,10.91,1.73,29.3
1100,23,345,0.49,348,62.64,43.5408,12.51,1.84,23.0
1101,24,360,0.49,348,62.64,43.5408,12.51,1.84,23.3
1102,25,375,0.49,348,62.64,43.5408,12.51,1.84,23.6
1103,24,360,0.37,677,62.63,77.9426,11.51,1.77,25.6
1104,18,270,0.46,412,62.62,49.7440,12.07,1.81,20.8
1105,19,285,0.46,412,62.62,49.7440,12.07,1.81,21.3
1106,40,600,0.17,2587,62.62,271.9727,10.51,1.70,36.8
1107,38,570,0.59,214,62.62,29.4444,13.76,1.92,28.3
1108,42,630,0.14,3175,62.61,331.1727,10.43,1.70,38.7
1109,23,345,0.44,460,62.61,55.0147,11.96,1.80,23.3
1110,24,360,0.44,460,62.61,55.0147,11.96,1.80,23.6
1111,45,675,0.12,3650,62.60,378.9308,10.38,1.69,40.8
1112,37,555,0.18,2377,62.60,250.0363,10.52,1.70,35.2
1113,21,315,0.47,393,62.60,47.7911,12.16,1.81,22.4
1114,34,510,0.21,1938,62.59,205.5054,10.60,1.71,33.1
1115,27,405,0.36,719,62.59,81.9791,11.40,1.76,27.0
1116,28,420,0.36,719,62.59,81.9791,11.40,1.76,27.3
1117,20,300,0.45,433,62.59,51.8160,11.97,1.80,21.7
1118,41,615,0.16,2769,62.59,289.5727,10.46,1.70,37.4
1119,24,360,0.39,612,62.58,71.0134,11.60,1.78,25.1
1120,26,390,0.5,326,62.58,40.8976,12.55,1.84,23.8
1121,45,675,0.1,4115,62.58,424.9308,10.33,1.69,42.0
1122,30,450,0.23,1670,62.57,178.4713,10.69,1.71,31.0
1123,44,660,0.64,179,62.57,25.8579,14.45,1.96,30.5
1124,45,675,0.64,179,62.57,25.8579,14.45,1.96,30.8
1125,46,690,0.64,179,62.57,25.8579,14.45,1.96,31.2
1126,47,705,0.64,179,62.57,25.8579,14.45,1.96,31.7
1127,27,405,0.27,1277,62.57,138.4742,10.84,1.72,29.1
1128,25,375,0.32,927,62.57,103.1222,11.12,1.74,26.4
1129,25,375,0.35,764,62.57,86.4685,11.32,1.76,26.1
1130,28,420,0.25,1445,62.56,155.2742,10.75,1.72,29.7
1131,41,615,0.14,3175,62.55,329.5727,10.38,1.69,38.3
1132,25,375,0.31,974,62.53,107.5222,11.04,1.74,26.4
1133,40,600,0.15,2962,62.53,307.7992,10.39,1.69,37.4
1134,25,375,0.4,579,62.52,67.4134,11.64,1.78,25.5
1135,23,345,0.34,819,62.52,91.9222,11.22,1.75,25.3
1136,43,645,0.13,3406,62.51,351.6816,10.33,1.69,39.4
1137,39,585,0.17,2587,62.50,269.5727,10.42,1.69,36.5
1138,23,345,0.38,640,62.50,73.4134,11.47,1.76,25.0
1139,29,435,0.56,240,62.50,31.8739,13.28,1.89,24.7
1140,43,645,0.66,160,62.50,23.6948,14.81,1.99,29.9
1141,44,660,0.68,152,62.50,22.7570,14.97,2.00,30.2
1142,45,675,0.68,152,62.50,22.7570,14.97,2.00,30.6
1143,46,690,0.68,152,62.50,22.7570,14.97,2.00,31.0
1144,47,705,0.68,152,62.50,22.7570,14.97,2.00,31.5
1145,33,495,0.22,1797,62.49,189.9054,10.57,1.70,32.3
1146,27,405,0.25,1445,62.49,154.4742,10.69,1.71,29.5
1147,26,390,0.27,1277,62.49,137.6742,10.78,1.72,28.7
1148,45,675,0.11,3881,62.48,398.5308,10.27,1.68,41.4
1149,36,540,0.19,2247,62.48,234.7424,10.45,1.70,34.5
1150,23,345,0.37,677,62.48,77.1426,11.39,1.76,25.3
1151,35,525,0.2,2086,62.46,218.2170,10.46,1.70,33.7
1152,23,345,0.33,871,62.46,96.7222,11.10,1.74,25.3
1153,26,390,0.36,719,62.45,81.1791,11.29,1.75,26.6
1154,28,420,0.26,1358,62.44,145.2742,10.70,1.71,29.6
1155,28,420,0.24,1563,62.44,165.6812,10.60,1.71,29.8
1156,33,495,0.58,221,62.44,29.8320,13.50,1.90,26.6
1157,34,510,0.58,221,62.44,29.8320,13.50,1.90,27.0
1158,35,525,0.58,221,62.44,29.8320,13.50,1.90,27.2
1159,36,540,0.58,221,62.44,29.8320,13.50,1.90,27.5
1160,33,495,0.21,1938,62.44,203.1054,10.48,1.70,32.8
1161,39,585,0.15,2962,62.42,305.3992,10.31,1.69,37.1
1162,26,390,0.25,1445,62.42,153.6742,10.63,1.71,29.1
1163,39,585,0.67,157,62.42,23.2948,14.84,1.99,27.8
1164,40,600,0.67,157,62.42,23.2948,14.84,1.99,28.3
1165,41,615,0.67,157,62.42,23.2948,14.84,1.99,28.6
1166,42,630,0.67,157,62.42,23.2948,14.84,1.99,28.9
1167,43,645,0.67,157,62.42,23.2948,14.84,1.99,29.3
1168,23,345,0.39,612,62.42,70.2134,11.47,1.76,24.8
1169,25,375,0.3,1048,62.40,113.9222,10.87,1.72,27.0
1170,49,735,0.73,125,62.40,20.7536,16.60,2.10,36.5
1171,50,750,0.73,125,62.40,20.7536,16.60,2.10,36.8
1172,44,660,0.12,3650,62.38,372.5308,10.21,1.68,40.4
1173,44,660,0.1,4115,62.38,418.5308,10.17,1.68,41.6
1174,33,495,0.6,210,62.38,28.7113,13.67,1.91,26.0
1175,34,510,0.6,210,62.38,28.7113,13.67,1.91,26.3
1176,35,525,0.6,210,62.38,28.7113,13.67,1.91,26.6
1177,36,540,0.6,210,62.38,28.7113,13.67,1.91,26.9
1178,27,405,0.24,1563,62.38,164.8812,10.55,1.70,29.5
1179,26,390,0.51,311,62.38,38.8965,12.51,1.83,23.9
1180,16,240,0.46,412,62.38,48.9440,11.88,1.79,19.9
1181,17,255,0.46,412,62.38,48.9440,11.88,1.79,20.3
1182,39,585,0.61,202,62.38,28.2046,13.96,1.93,27.9
1183,40,600,0.61,202,62.38,28.2046,13.96,1.93,28.3
1184,41,615,0.61,202,62.38,28.2046,13.96,1.93,28.6
1185,42,630,0.61,202,62.38,28.2046,13.96,1.93,28.9
1186,25,375,0.43,489,62.37,57.0147,11.66,1.77,24.4
1187,27,405,0.26,1358,62.37,144.4742,10.64,1.71,29.3
1188,39,585,0.62,194,62.37,27.4009,14.12,1.94,28.0
1189,40,600,0.62,194,62.37,27.4009,14.12,1.94,28.4
1190,41,615,0.62,194,62.37,27.4009,14.12,1.94,28.8
1191,42,630,0.62,194,62.37,27.4009,14.12,1.94,29.1
1192,25,375,0.29,1124,62.37,121.1222,10.78,1.72,27.2
1193,22,330,0.49,348,62.36,42.4090,12.19,1.81,22.7
1194,19,285,0.45,433,62.36,51.0160,11.78,1.78,21.4
1195,25,375,0.28,1182,62.35,126.8377,10.73,1.71,28.0
1196,24,360,0.4,579,62.35,66.6134,11.50,1.76,25.2
1197,20,300,0.47,393,62.34,46.9440,11.95,1.79,21.9
1198,44,660,0.69,146,62.33,21.9570,15.04,2.00,30.4
1199,45,675,0.69,146,62.33,21.9570,15.04,2.00,30.7
1200,46,690,0.69,146,62.33,21.9570,15.04,2.00,31.1
1201,47,705,0.69,146,62.33,21.9570,15.04,2.00,31.6
1202,26,390,0.24,1563,62.32,164.0812,10.50,1.70,29.2
1203,26,390,0.54,268,62.31,34.4573,12.86,1.85,24.0
1204,40,600,0.14,3176,62.31,323.5727,10.19,1.68,37.9
1205,40,600,0.16,2770,62.31,283.5727,10.24,1.68,37.0
1206,36,540,0.18,2377,62.31,244.3424,10.28,1.68,34.8
1207,35,525,0.19,2247,62.31,231.5123,10.30,1.68,34.2
1208,29,435,0.55,252,62.30,32.6739,12.97,1.86,25.2
1209,26,390,0.26,1358,62.30,143.6742,10.58,1.70,29.0
1210,44,660,0.11,3881,62.28,392.1308,10.10,1.67,41.0
1211,29,435,0.23,1670,62.28,174.2915,10.44,1.69,30.7
1212,32,480,0.22,1797,62.27,186.6610,10.39,1.69,32.0
1213,25,375,0.42,514,62.26,59.6379,11.60,1.77,24.5
1214,24,360,0.32,927,62.24,100.7222,10.87,1.72,26.1
1215,38,570,0.17,2587,62.23,263.6487,10.19,1.67,36.1
1216,27,405,0.53,278,62.23,35.2573,12.68,1.84,24.7
1217,28,420,0.53,278,62.23,35.2573,12.68,1.84,25.0
1218,25,375,0.41,548,62.23,62.9134,11.48,1.76,25.0
1219,24,360,0.31,974,62.22,105.1222,10.79,1.71,26.1
1220,39,585,0.14,3176,62.22,321.1727,10.11,1.67,37.6
1221,42,630,0.13,3406,62.21,343.6816,10.09,1.67,39.0
1222,39,585,0.16,2770,62.20,281.1727,10.15,1.67,36.7
1223,27,405,0.52,291,62.20,36.4692,12.53,1.83,24.3
1224,28,420,0.52,291,62.20,36.4692,12.53,1.83,24.6
1225,23,345,0.48,373,62.20,44.7728,12.00,1.79,23.1
1226,24,360,0.48,373,62.20,44.7728,12.00,1.79,23.4
1227,25,375,0.48,373,62.20,44.7728,12.00,1.79,23.7
1228,34,510,0.2,2087,62.19,213.8170,10.25,1.68,33.4
1229,38,570,0.15,2962,62.19,299.4751,10.11,1.67,36.7
1230,22,330,0.38,640,62.19,71.4815,11.17,1.74,24.7
1231,22,330,0.37,677,62.19,75.2108,11.11,1.73,25.0
1232,32,480,0.21,1938,62.18,199.0610,10.27,1.68,32.6
1233,23,345,0.4,579,62.18,65.8134,11.37,1.75,24.9
1234,22,330,0.44,460,62.17,53.0829,11.54,1.76,22.9
1235,24,360,0.35,764,62.17,84.0685,11.00,1.73,25.8
1236,24,360,0.43,489,62.17,56.2147,11.50,1.76,24.1
1237,39,585,0.63,185,62.16,26.1286,14.12,1.93,28.3
1238,40,600,0.63,185,62.16,26.1286,14.12,1.93,28.7
1239,41,615,0.63,185,62.16,26.1286,14.12,1.93,29.1
1240,42,630,0.63,185,62.16,26.1286,14.12,1.93,29.4
1241,49,735,0.77,111,62.16,18.8870,17.02,2.12,37.0
1242,50,750,0.77,111,62.16,18.8870,17.02,2.12,37.4
1243,37,555,0.17,2587,62.16,262.0363,10.13,1.67,35.8
1244,37,555,0.59,214,62.15,28.6320,13.38,1.88,28.1
1245,43,645,0.1,4115,62.14,410.4816,9.98,1.66,41.2
1246,35,525,0.18,2377,62.14,241.1123,10.14,1.67,34.5
