leverage,profit_target_percent,min_k1_range_percent,total_trades,wins,losses,win_rate,loss_rate,total_pnl,return_rate
90,50,0.3,297,198,99,66.66666666666666,33.33333333333333,0.0,0.0
90,50,0.36,228,152,76,66.66666666666666,33.33333333333333,0.0,0.0
90,100,0.3,244,122,122,50.0,50.0,0.0,0.0
90,100,0.38,180,90,90,50.0,50.0,0.0,0.0
100,50,0.32,288,192,96,66.66666666666666,33.33333333333333,0.0,0.0
60,60,0.31,216,135,81,62.5,37.5,-1.887379141862766e-15,-8.737866397512806e-16
60,60,0.33,208,130,78,62.5,37.5,-1.432187701766452e-14,-6.885517796954096e-15
50,30,0.37,195,150,45,76.92307692307693,23.076923076923077,-1.63202784619898e-14,-8.36937357025118e-15
60,60,0.37,176,110,66,62.5,37.5,-1.865174681370263e-14,-1.0597583416876494e-14
40,60,0.39,128,80,48,62.5,37.5,-1.887379141862766e-14,-1.474514954580286e-14
90,30,0.21,498,383,115,76.90763052208835,23.09236947791165,-0.09999999999998488,-0.020080321285137523
70,30,0.23,394,303,91,76.90355329949239,23.096446700507613,-0.10000000000003484,-0.02538071065990732
100,90,0.33,249,131,118,52.610441767068274,47.389558232931726,-0.099999999999967,-0.04016064257026787
80,80,0.24,308,171,137,55.519480519480524,44.48051948051948,-0.1999999999999993,-0.0649350649350647
90,30,0.31,307,236,71,76.8729641693811,23.12703583061889,-0.2000000000000211,-0.06514657980456713
100,30,0.33,294,226,68,76.87074829931973,23.12925170068027,-0.20000000000001933,-0.06802721088436031
60,30,0.45,147,113,34,76.87074829931973,23.12925170068027,-0.10000000000001152,-0.06802721088436159
60,90,0.43,135,71,64,52.59259259259259,47.40740740740741,-0.09999999999998721,-0.0740740740740646
100,60,0.33,269,168,101,62.45353159851301,37.54646840148699,-0.2000000000000155,-0.07434944237918792
90,70,0.21,376,221,155,58.77659574468085,41.22340425531915,-0.29999999999998095,-0.07978723404254813
50,90,0.46,116,61,55,52.58620689655172,47.41379310344828,-0.09999999999998255,-0.08620689655170909
60,60,0.32,213,133,80,62.441314553990615,37.558685446009385,-0.20000000000000517,-0.0938967136150259
70,30,0.45,151,116,35,76.82119205298014,23.178807947019866,-0.2000000000000176,-0.13245033112583948
60,70,0.42,143,84,59,58.74125874125874,41.25874125874126,-0.20000000000001295,-0.1398601398601489
90,30,0.25,414,318,96,76.81159420289855,23.18840579710145,-0.6000000000000336,-0.14492753623189217
70,30,0.22,414,318,96,76.81159420289855,23.18840579710145,-0.600000000000042,-0.1449275362318942
50,40,0.47000000000000003,129,92,37,71.31782945736434,28.68217054263566,-0.1999999999999843,-0.15503875968991032
40,60,0.41000000000000003,125,78,47,62.4,37.6,-0.20000000000002038,-0.16000000000001632
80,90,0.3,236,124,112,52.54237288135594,47.45762711864407,-0.39999999999998925,-0.16949152542372425
50,60,0.21,234,146,88,62.39316239316239,37.60683760683761,-0.4000000000000149,-0.17094017094017733
70,50,0.27,287,191,96,66.55052264808361,33.44947735191638,-0.5,-0.17421602787456447
60,70,0.36,172,101,71,58.720930232558146,41.27906976744186,-0.2999999999999866,-0.174418604651155
50,70,0.34,172,101,71,58.720930232558146,41.27906976744186,-0.29999999999999627,-0.17441860465116063
100,60,0.36,226,141,85,62.38938053097345,37.610619469026545,-0.4000000000000298,-0.17699115044249106
70,30,0.27,336,258,78,76.78571428571429,23.214285714285715,-0.6000000000000284,-0.178571428571437
40,60,0.48,109,68,41,62.38532110091744,37.61467889908257,-0.20000000000000173,-0.18348623853211168
90,50,0.33,269,179,90,66.54275092936803,33.457249070631974,-0.5,-0.18587360594795538
40,70,0.26,155,91,64,58.70967741935483,41.29032258064516,-0.2999999999999877,-0.19354838709676628
60,30,0.32,254,195,59,76.77165354330708,23.228346456692915,-0.5000000000000122,-0.19685039370079221
60,30,0.46,142,109,33,76.76056338028168,23.239436619718308,-0.30000000000001187,-0.21126760563381117
80,30,0.47000000000000003,142,109,33,76.76056338028168,23.239436619718308,-0.3000000000000123,-0.21126760563381147
40,60,0.2,186,116,70,62.365591397849464,37.634408602150536,-0.40000000000001323,-0.21505376344086732
90,70,0.3,276,162,114,58.69565217391305,41.30434782608695,-0.599999999999987,-0.21739130434782136
50,30,0.34,228,175,53,76.75438596491229,23.24561403508772,-0.5000000000000104,-0.21929824561403968
70,30,0.37,215,165,50,76.74418604651163,23.25581395348837,-0.500000000000022,-0.23255813953489396
70,30,0.42,172,132,40,76.74418604651163,23.25581395348837,-0.4000000000000197,-0.23255813953489518
100,30,0.29,348,267,81,76.72413793103449,23.275862068965516,-0.9000000000000246,-0.2586206896551795
80,90,0.23,301,158,143,52.49169435215947,47.50830564784053,-0.7999999999999856,-0.26578073089700516
90,50,0.4,188,125,63,66.48936170212765,33.51063829787234,-0.5,-0.26595744680851063
50,70,0.38,150,88,62,58.666666666666664,41.333333333333336,-0.39999999999999947,-0.26666666666666633
100,80,0.23,370,205,165,55.4054054054054,44.5945945945946,-1.0000000000000082,-0.2702702702702725
40,60,0.32,146,91,55,62.328767123287676,37.67123287671233,-0.4000000000000089,-0.2739726027397321
70,30,0.46,146,112,34,76.71232876712328,23.28767123287671,-0.400000000000017,-0.27397260273973767
60,50,0.38,179,119,60,66.4804469273743,33.5195530726257,-0.5,-0.27932960893854747
100,30,0.43,176,135,41,76.70454545454545,23.295454545454543,-0.5000000000000087,-0.284090909090914
60,80,0.43,139,77,62,55.39568345323741,44.60431654676259,-0.39999999999999203,-0.28776978417265614
80,40,0.28,323,230,93,71.20743034055728,28.792569659442723,-0.9999999999999839,-0.30959752321980927
60,30,0.38,193,148,45,76.68393782383419,23.316062176165804,-0.6000000000000154,-0.31088082901555203
90,50,0.28,319,212,107,66.4576802507837,33.5423197492163,-1.0,-0.3134796238244514
100,30,0.26,403,309,94,76.67493796526055,23.325062034739457,-1.300000000000022,-0.3225806451612958
60,60,0.36,183,114,69,62.295081967213115,37.704918032786885,-0.6000000000000142,-0.32786885245902414
60,30,0.34,240,184,56,76.66666666666667,23.333333333333332,-0.8000000000000229,-0.3333333333333429
50,60,0.2,236,147,89,62.28813559322034,37.71186440677966,-0.80000000000002,-0.3389830508474661
90,90,0.29,265,139,126,52.45283018867924,47.54716981132076,-0.8999999999999847,-0.33962264150942817
30,70,0.46,87,51,36,58.620689655172406,41.37931034482759,-0.29999999999999427,-0.34482758620688997
100,70,0.33,261,153,108,58.620689655172406,41.37931034482759,-0.8999999999999848,-0.34482758620689075
100,50,0.33,280,186,94,66.42857142857143,33.57142857142857,-1.0,-0.35714285714285715
60,30,0.42,167,128,39,76.64670658682635,23.353293413173652,-0.6000000000000127,-0.3592814371257561
70,30,0.43,167,128,39,76.64670658682635,23.353293413173652,-0.600000000000019,-0.3592814371257599
40,50,0.39,137,91,46,66.42335766423358,33.57664233576642,-0.5,-0.36496350364963503
90,30,0.48,137,105,32,76.64233576642336,23.357664233576642,-0.500000000000014,-0.36496350364964525
100,30,0.27,381,292,89,76.64041994750657,23.35958005249344,-1.400000000000027,-0.3674540682414769
40,40,0.37,156,111,45,71.15384615384616,28.846153846153843,-0.599999999999975,-0.3846153846153686
100,40,0.45,156,111,45,71.15384615384616,28.846153846153843,-0.5999999999999857,-0.3846153846153754
40,40,0.39,149,106,43,71.14093959731544,28.859060402684566,-0.5999999999999772,-0.40268456375837397
90,40,0.46,149,106,43,71.14093959731544,28.859060402684566,-0.5999999999999981,-0.402684563758388
100,60,0.35000000000000003,241,150,91,62.24066390041494,37.75933609958506,-1.0000000000000315,-0.41493775933611265
90,100,0.31,235,117,118,49.787234042553195,50.212765957446805,-1.0,-0.425531914893617
70,60,0.21,323,201,122,62.22910216718266,37.77089783281733,-1.4000000000000454,-0.433436532507754
40,30,0.32,205,157,48,76.58536585365854,23.414634146341466,-0.9000000000000181,-0.43902439024391127
100,60,0.41000000000000003,180,112,68,62.22222222222222,37.77777777777778,-0.8000000000000141,-0.44444444444445236
70,60,0.28,262,163,99,62.213740458015266,37.786259541984734,-1.2000000000000337,-0.4580152671755854
100,50,0.29,327,217,110,66.36085626911316,33.63914373088685,-1.5,-0.45871559633027525
50,30,0.32,239,183,56,76.56903765690377,23.430962343096233,-1.1000000000000114,-0.4602510460251094
90,40,0.25,391,278,113,71.0997442455243,28.9002557544757,-1.7999999999999958,-0.4603580562659836
60,70,0.4,152,89,63,58.55263157894737,41.44736842105263,-0.700000000000019,-0.4605263157894862
40,90,0.42,105,55,50,52.38095238095239,47.61904761904761,-0.49999999999999023,-0.47619047619046684
80,50,0.27,312,207,105,66.34615384615384,33.65384615384615,-1.5,-0.4807692307692308
90,40,0.26,370,263,107,71.08108108108108,28.91891891891892,-1.7999999999999976,-0.48648648648648585
50,30,0.31,243,186,57,76.5432098765432,23.456790123456788,-1.200000000000007,-0.4938271604938301
60,30,0.43,162,124,38,76.5432098765432,23.456790123456788,-0.800000000000014,-0.49382716049383585
40,50,0.5,101,67,34,66.33663366336634,33.663366336633665,-0.5,-0.49504950495049505
80,40,0.35000000000000003,242,172,70,71.07438016528926,28.92561983471074,-1.199999999999978,-0.49586776859503223
40,80,0.21,161,89,72,55.27950310559007,44.72049689440994,-0.8000000000000098,-0.4968944099378943
100,30,0.24,456,349,107,76.53508771929825,23.464912280701753,-2.300000000000034,-0.5043859649122882
60,50,0.36,196,130,66,66.3265306122449,33.6734693877551,-1.0,-0.5102040816326531
70,30,0.39,196,150,46,76.53061224489795,23.46938775510204,-1.000000000000016,-0.5102040816326613
100,80,0.27,313,173,140,55.27156549520767,44.72843450479233,-1.6000000000000074,-0.5111821086262004
40,70,0.2,176,103,73,58.52272727272727,41.47727272727273,-0.8999999999999982,-0.5113636363636354
80,60,0.23,349,217,132,62.17765042979943,37.82234957020057,-1.8000000000000291,-0.5157593123209253
50,40,0.5,114,81,33,71.05263157894737,28.947368421052634,-0.5999999999999897,-0.5263157894736751
30,40,0.41000000000000003,114,81,33,71.05263157894737,28.947368421052634,-0.5999999999999921,-0.5263157894736773
90,80,0.26,304,168,136,55.26315789473685,44.73684210526316,-1.600000000000006,-0.5263157894736862
90,80,0.3,266,147,119,55.26315789473685,44.73684210526316,-1.4000000000000072,-0.526315789473687
90,30,0.49,132,101,31,76.51515151515152,23.484848484848484,-0.7000000000000142,-0.530303030303041
90,100,0.37,187,93,94,49.73262032085562,50.26737967914438,-1.0,-0.53475935828877
80,30,0.46,149,114,35,76.51006711409396,23.48993288590604,-0.8000000000000131,-0.5369127516778611
30,40,0.28,145,103,42,71.03448275862068,28.965517241379313,-0.7999999999999861,-0.5517241379310249
80,50,0.24,359,238,121,66.29526462395543,33.70473537604457,-2.0,-0.5571030640668524
100,50,0.34,267,177,90,66.29213483146067,33.70786516853933,-1.5,-0.5617977528089888
90,30,0.33,289,221,68,76.47058823529412,23.52941176470588,-1.7000000000000133,-0.5882352941176516
80,30,0.26,374,286,88,76.47058823529412,23.52941176470588,-2.2000000000000246,-0.5882352941176536
100,70,0.29,301,176,125,58.4717607973422,41.52823920265781,-1.8000000000000125,-0.5980066445182766
90,60,0.28,301,187,114,62.12624584717608,37.87375415282392,-1.8000000000000203,-0.5980066445182791
60,60,0.45,132,82,50,62.121212121212125,37.878787878787875,-0.8000000000000125,-0.6060606060606155
100,80,0.26,326,180,146,55.21472392638037,44.785276073619634,-2.0000000000000018,-0.613496932515338
80,40,0.24,386,274,112,70.98445595854922,29.015544041450774,-2.3999999999999777,-0.6217616580310823
100,30,0.45,157,120,37,76.43312101910828,23.56687898089172,-1.0000000000000102,-0.6369426751592422
40,30,0.4,157,120,37,76.43312101910828,23.56687898089172,-1.0000000000000133,-0.6369426751592441
60,60,0.3,219,136,83,62.10045662100456,37.89954337899543,-1.4000000000000123,-0.6392694063926997
50,70,0.37,154,90,64,58.44155844155844,41.55844155844156,-0.9999999999999989,-0.6493506493506486
60,60,0.41000000000000003,153,95,58,62.091503267973856,37.908496732026144,-1.000000000000025,-0.6535947712418465
90,70,0.26,320,187,133,58.4375,41.5625,-2.1000000000000103,-0.6562500000000032
90,100,0.43,151,75,76,49.668874172185426,50.331125827814574,-1.0,-0.6622516556291391
60,70,0.37,166,97,69,58.43373493975904,41.566265060240966,-1.0999999999999956,-0.6626506024096359
30,70,0.45,89,52,37,58.42696629213483,41.57303370786517,-0.5999999999999927,-0.6741573033707783
60,50,0.33,222,147,75,66.21621621621621,33.78378378378378,-1.5,-0.6756756756756757
60,50,0.44,148,98,50,66.21621621621621,33.78378378378378,-1.0,-0.6756756756756757
60,90,0.44,132,69,63,52.27272727272727,47.72727272727273,-0.899999999999987,-0.681818181818172
80,80,0.23,319,176,143,55.172413793103445,44.827586206896555,-2.199999999999997,-0.6896551724137923
70,40,0.29,289,205,84,70.93425605536332,29.06574394463668,-2.000000000000004,-0.6920415224913509
40,100,0.22,143,71,72,49.65034965034965,50.349650349650354,-1.0,-0.6993006993006993
50,70,0.48,113,66,47,58.4070796460177,41.5929203539823,-0.7999999999999909,-0.7079646017699035
80,100,0.44,141,70,71,49.645390070921984,50.35460992907801,-1.0,-0.7092198581560284
100,100,0.28,278,138,140,49.64028776978417,50.35971223021583,-2.0,-0.7194244604316548
40,100,0.25,137,68,69,49.63503649635037,50.36496350364964,-1.0,-0.7299270072992701
60,100,0.43,133,66,67,49.62406015037594,50.37593984962406,-1.0,-0.7518796992481203
80,80,0.25,292,161,131,55.13698630136986,44.86301369863014,-2.2000000000000073,-0.753424657534249
100,80,0.29,292,161,131,55.13698630136986,44.86301369863014,-2.2000000000000117,-0.7534246575342506
90,60,0.27,316,196,120,62.0253164556962,37.9746835443038,-2.400000000000029,-0.7594936708860852
100,90,0.26,314,164,150,52.22929936305732,47.77070063694268,-2.3999999999999506,-0.7643312101910671
60,40,0.29,261,185,76,70.88122605363985,29.118773946360154,-1.9999999999999911,-0.7662835249042111
100,30,0.44,169,129,40,76.33136094674556,23.668639053254438,-1.3000000000000107,-0.7692307692307756
90,100,0.28,258,128,130,49.6124031007752,50.3875968992248,-2.0,-0.7751937984496124
60,60,0.46,129,80,49,62.01550387596899,37.98449612403101,-1.0000000000000153,-0.7751937984496243
100,30,0.28,359,274,85,76.32311977715878,23.676880222841227,-2.8000000000000345,-0.7799442896936029
30,50,0.32,127,84,43,66.14173228346458,33.85826771653544,-1.0,-0.7874015748031495
90,60,0.3,279,173,106,62.00716845878136,37.992831541218635,-2.200000000000007,-0.7885304659498233
100,40,0.43,175,124,51,70.85714285714285,29.142857142857142,-1.399999999999984,-0.7999999999999908
80,30,0.43,173,132,41,76.30057803468208,23.699421965317917,-1.400000000000016,-0.8092485549133039
70,100,0.46,123,61,62,49.59349593495935,50.40650406504065,-1.0,-0.8130081300813009
80,30,0.3,312,238,74,76.28205128205127,23.717948717948715,-2.6000000000000147,-0.833333333333338
60,60,0.44,142,88,54,61.97183098591549,38.028169014084504,-1.2000000000000208,-0.8450704225352259
100,100,0.34,232,115,117,49.56896551724138,50.43103448275862,-2.0,-0.8620689655172413
70,30,0.44,160,122,38,76.25,23.75,-1.400000000000019,-0.8750000000000119
60,30,0.4,181,138,43,76.24309392265194,23.756906077348066,-1.600000000000016,-0.8839779005524951
50,100,0.46,113,56,57,49.557522123893804,50.442477876106196,-1.0,-0.8849557522123894
90,40,0.22,445,315,130,70.78651685393258,29.213483146067414,-3.999999999999972,-0.8988764044943757
80,60,0.26,310,192,118,61.935483870967744,38.064516129032256,-2.8000000000000265,-0.9032258064516215
90,70,0.22,374,218,156,58.288770053475936,41.711229946524064,-3.399999999999989,-0.9090909090909061
90,30,0.47000000000000003,143,109,34,76.22377622377621,23.776223776223777,-1.3000000000000143,-0.9090909090909192
50,30,0.38,185,141,44,76.21621621621621,23.783783783783786,-1.7000000000000142,-0.9189189189189265
60,60,0.27,239,148,91,61.92468619246861,38.07531380753138,-2.200000000000022,-0.9205020920502185
90,30,0.26,391,298,93,76.21483375959079,23.785166240409207,-3.600000000000021,-0.9207161125319746
50,50,0.39,162,107,55,66.0493827160494,33.95061728395062,-1.5,-0.9259259259259258
40,100,0.4,103,51,52,49.51456310679612,50.48543689320388,-1.0,-0.9708737864077669
70,30,0.28,319,243,76,76.17554858934169,23.824451410658305,-3.1000000000000325,-0.9717868338558096
40,40,0.35000000000000003,164,116,48,70.73170731707317,29.268292682926827,-1.5999999999999779,-0.9756097560975474
30,40,0.24,164,116,48,70.73170731707317,29.268292682926827,-1.5999999999999865,-0.9756097560975528
40,30,0.3,214,163,51,76.16822429906543,23.83177570093458,-2.100000000000011,-0.9813084112149585
100,40,0.22,468,331,137,70.72649572649573,29.273504273504276,-4.599999999999984,-0.9829059829059794
80,90,0.44,142,74,68,52.112676056338024,47.88732394366197,-1.399999999999992,-0.9859154929577408
90,30,0.3,323,246,77,76.16099071207431,23.8390092879257,-3.200000000000026,-0.9907120743034136
60,30,0.29,281,214,67,76.15658362989323,23.843416370106763,-2.800000000000016,-0.9964412811387957
40,40,0.41000000000000003,140,99,41,70.71428571428572,29.28571428571429,-1.3999999999999755,-0.9999999999999825
30,50,0.2,150,99,51,66.0,34.0,-1.5,-1.0
40,30,0.5,109,83,26,76.14678899082568,23.853211009174313,-1.1000000000000074,-1.0091743119266123
100,90,0.29,286,149,137,52.09790209790209,47.9020979020979,-2.8999999999999595,-1.0139860139859997
30,50,0.21,147,97,50,65.98639455782312,34.01360544217687,-1.5,-1.0204081632653061
40,50,0.36,147,97,50,65.98639455782312,34.01360544217687,-1.5,-1.0204081632653061
